Date,Variable
2001-01-01,98644.64
2001-01-02,98470.81
2001-01-03,98775.11
2001-01-04,98114.58
2001-01-05,97015.53
2001-01-06,96818.38
2001-01-07,97854.45
2001-01-08,98898.16
2001-01-09,98633.75
2001-01-10,98818.88
2001-01-11,99180.37
2001-01-12,99382.79
2001-01-13,97909.73
2001-01-14,96309.59
2001-01-15,97591.12
2001-01-16,97779.2
2001-01-17,98199.51
2001-01-18,97686.45
2001-01-19,98588.4
2001-01-20,98090.69
2001-01-21,96669.41
2001-01-22,97948.37
2001-01-23,98564.11
2001-01-24,98458.02
2001-01-25,98623.56
2001-01-26,98016.96
2001-01-27,98298.64
2001-01-28,98792.2
2001-01-29,99688.2
2001-01-30,99153.84
2001-01-31,97649.73
2001-02-01,97847.25
2001-02-02,98072.27
2001-02-03,98462.34
2001-02-04,98437.99
2001-02-05,98065.02
2001-02-06,97890.54
2001-02-07,97853.33
2001-02-08,97198.55
2001-02-09,96659.14
2001-02-10,98065.8
2001-02-11,99474.13
2001-02-12,98573.17
2001-02-13,96990.38
2001-02-14,97806.06
2001-02-15,97772.47
2001-02-16,97216.66
2001-02-17,98500.27
2001-02-18,98603.17
2001-02-19,98615.92
2001-02-20,99144.29
2001-02-21,97465.8
2001-02-22,97182.05
2001-02-23,98592.79
2001-02-24,97478.01
2001-02-25,98707.02
2001-02-26,98885.94
2001-02-27,96899.29
2001-02-28,98357.09
2001-03-01,98192.48
2001-03-02,98239.63
2001-03-03,98397.17
2001-03-04,98604.86
2001-03-05,97750.24
2001-03-06,98819.23
2001-03-07,100062.5
2001-03-08,99319.48
2001-03-09,99318.88
2001-03-10,99362.88
2001-03-11,99857.88
2001-03-12,99565.91
2001-03-13,98222.85
2001-03-14,98909.37
2001-03-15,99473.55
2001-03-16,98760.9
2001-03-17,97426.31
2001-03-18,98841.45
2001-03-19,98361.41
2001-03-20,98982.49
2001-03-21,97838.87
2001-03-22,97745.05
2001-03-23,98129.29
2001-03-24,99247.24
2001-03-25,99480.58
2001-03-26,99079.98
2001-03-27,99479.29
2001-03-28,99605.7
2001-03-29,98473.44
2001-03-30,98399.38
2001-03-31,98966.31
2001-04-01,100225.1
2001-04-02,99836.64
2001-04-03,99275.64
2001-04-04,98564.43
2001-04-05,99021.89
2001-04-06,98863.52
2001-04-07,99522.12
2001-04-08,99786.42
2001-04-09,99100.31
2001-04-10,99068.48
2001-04-11,99946.26
2001-04-12,99466.25
2001-04-13,99187.55
2001-04-14,99111.55
2001-04-15,98662.78
2001-04-16,98470.18
2001-04-17,98529.03
2001-04-18,98940.55
2001-04-19,99522.27
2001-04-20,99375.1
2001-04-21,99401.47
2001-04-22,99782.46
2001-04-23,99971.32
2001-04-24,99567.99
2001-04-25,99515.84
2001-04-26,99042.12
2001-04-27,99195.23
2001-04-28,99727.61
2001-04-29,99392.37
2001-04-30,98870.1
2001-05-01,98757.32
2001-05-02,98838.49
2001-05-03,98520.74
2001-05-04,98565.16
2001-05-05,98223.53
2001-05-06,96995.2
2001-05-07,97285.82
2001-05-08,97392.76
2001-05-09,98320.97
2001-05-10,98482.23
2001-05-11,97954.27
2001-05-12,98393.2
2001-05-13,98740.2
