Date,Observedtas,Modeltas,Bias
1986-3-2,13.07,23.886040000000037,10.816040000000037
1986-3-3,16.28,24.14580000000001,7.865800000000007
1986-3-4,18.95,24.379800000000053,5.4298000000000535
1986-3-5,19.55,24.396400000000032,4.846400000000031
1986-3-6,19.16,24.350180000000023,5.190180000000023
1986-3-7,20.12,24.43630000000001,4.316300000000009
1986-3-8,20.98,24.631600000000052,3.6516000000000517
1986-3-9,22.33,24.37094000000002,2.0409400000000204
1986-3-10,22.98,23.985600000000034,1.0056000000000331
1986-3-11,23.86,24.124720000000025,0.2647200000000254
1986-3-12,24.13,24.07232000000005,-0.057679999999947995
1986-3-13,24.48,24.038600000000034,-0.44139999999996604
1986-3-14,24.69,24.214260000000024,-0.47573999999997696
1986-3-15,24.76,24.116020000000052,-0.6439799999999494
1986-3-16,24.46,24.220700000000022,-0.23929999999997875
1986-3-17,24.55,24.23577000000012,-0.3142299999998812
1986-3-18,24.53,24.39395000000001,-0.13604999999999023
1986-3-19,24.97,24.202300000000037,-0.7676999999999623
1986-3-20,25.33,24.131100000000004,-1.1988999999999947
1986-3-21,20.99,24.288100000000053,3.298100000000055
1986-3-22,16.5,24.183040000000005,7.683040000000005
1986-3-23,18.45,24.308370000000025,5.858370000000026
1986-3-24,21.25,23.45522000000011,2.2052200000001108
1986-3-25,21.61,20.850340000000017,-0.7596599999999825
1986-3-26,22.79,21.55676000000011,-1.2332399999998884
1986-3-27,22.92,22.70736000000005,-0.21263999999995065
1986-3-28,22.65,23.2876,0.6376000000000026
1986-3-29,22.17,23.982540000000032,1.8125400000000305
1986-3-30,22.05,22.874480000000005,0.8244800000000048
1986-3-31,22.3,23.176420000000117,0.8764200000001168
1986-4-1,22.15,24.62860000000001,2.478600000000011
1986-4-2,22.19,23.63683000000003,1.4468300000000305
1986-4-3,22.57,24.277900000000052,1.707900000000052
1986-4-4,22.94,24.49984000000001,1.5598400000000083
1986-4-5,22.71,23.79608000000001,1.0860800000000097
1986-4-6,23.08,24.39960000000002,1.3196000000000225
1986-4-7,22.8,24.643000000000033,1.843000000000032
1986-4-8,23.31,24.658140000000003,1.3481400000000043
1986-4-9,24.19,24.500800000000034,0.3108000000000324
1986-4-10,21.62,24.43765000000002,2.817650000000018
1986-4-11,22.19,24.32662000000005,2.1366200000000504
1986-4-12,21.97,24.30862000000002,2.33862000000002
1986-4-13,23.74,24.575950000000034,0.8359500000000359
1986-4-14,22.87,24.070640000000022,1.2006400000000212
1986-4-15,23.02,24.072780000000023,1.0527800000000234
1986-4-16,23.86,24.01590000000005,0.15590000000005233
1986-4-17,21.59,24.421750000000035,2.831750000000035
1986-4-18,20.62,24.5222,3.9022000000000006
1986-4-19,22.35,24.615999999999985,2.265999999999984
1986-4-20,22.63,24.546300000000034,1.9163000000000352
1986-4-21,24.08,24.48275000000001,0.4027500000000117
1986-4-22,23.99,24.677150000000037,0.6871500000000381
1986-4-23,21.01,24.54464000000001,3.5346400000000067
1986-4-24,21.07,24.62115,3.55115
1986-4-25,21.37,24.663929999999993,3.2939299999999925
1986-4-26,22.37,24.637699999999995,2.2676999999999943
1986-4-27,23.87,24.863339999999994,0.9933399999999928
1986-4-28,24.84,24.6284,-0.21160000000000068
1986-4-29,25.48,24.854150000000004,-0.6258499999999962
1986-4-30,25.9,25.003300000000024,-0.8966999999999743
1986-5-1,24.97,25.08840000000004,0.11840000000004025
1986-5-2,24.62,25.068020000000054,0.44802000000005293
1986-5-3,25.85,25.246700000000033,-0.6032999999999689
1986-5-4,24.85,25.29464000000001,0.4446400000000068
1986-5-5,24.7,25.070899999999995,0.37089999999999534
1986-5-6,24.87,25.045650000000023,0.1756500000000223
1986-5-7,24.33,24.950000000000053,0.6200000000000543
1986-5-8,24.55,24.91134,0.36133999999999844
1986-5-9,26.17,24.412070000000032,-1.7579299999999698
1986-5-10,24.16,25.005800000000026,0.8458000000000254
1986-5-11,23.19,25.143270000000033,1.9532700000000318
1986-5-12,23.15,25.07162000000011,1.921620000000111
1986-5-13,23.85,25.26727000000011,1.4172700000001086
1986-5-14,24.11,25.41174000000001,1.3017400000000094
1986-5-15,24.33,25.185540000000003,0.8555400000000049
1986-5-16,24.58,25.259400000000035,0.6794000000000366
1986-5-17,24.76,25.671660000000035,0.9116600000000332
1986-5-18,24.92,25.587500000000034,0.6675000000000324
1986-5-19,24.94,25.91296000000011,0.9729600000001071
1986-5-20,25.65,25.354800000000008,-0.2951999999999906
1986-5-21,25.93,25.917000000000034,-0.01299999999996615
1986-5-22,26.51,26.07128,-0.43872
1986-5-23,26.25,25.90228000000002,-0.34771999999998116
1986-5-24,25.69,25.75164000000001,0.06164000000000769
1986-5-25,25.89,25.743280000000034,-0.14671999999996643
1986-5-26,26.32,25.89530000000002,-0.4246999999999801
1986-5-27,26.31,25.94432999999998,-0.36567000000001926
1986-5-28,26.17,26.084860000000052,-0.08513999999994937
1986-5-29,25.97,26.371240000000004,0.4012400000000049
1986-5-30,26.08,26.487400000000036,0.4074000000000382
1986-5-31,26.28,26.506620000000108,0.22662000000010707
1986-6-1,27.15,26.564020000000035,-0.5859799999999638
1986-6-2,27.23,26.69833,-0.5316700000000019
1986-6-3,26.87,26.851280000000035,-0.01871999999996632
1986-6-4,26.37,26.695500000000038,0.3255000000000372
1986-6-5,26.31,26.690970000000053,0.38097000000005465
1986-6-6,27.04,26.577300000000037,-0.4626999999999626
1986-6-7,26.87,25.920000000000016,-0.9499999999999851
1986-6-8,26.76,26.173820000000035,-0.5861799999999668
1986-6-9,26.82,26.795950000000005,-0.024049999999995464
1986-6-10,27.26,26.955960000000005,-0.304039999999997
1986-6-11,27.29,27.097680000000025,-0.19231999999997385
1986-6-12,27.32,27.02260000000001,-0.297399999999989
1986-6-13,26.85,27.149870000000014,0.29987000000001274
1986-6-14,27.07,27.179900000000032,0.10990000000003164
1986-6-15,27.15,27.388970000000032,0.23897000000003388
1986-6-16,26.83,27.52834000000001,0.6983400000000124
1986-6-17,27.12,27.45785000000001,0.3378500000000102
1986-6-18,27.23,27.559379999999923,0.3293799999999223
1986-6-19,27.4,27.52737000000002,0.1273700000000204
1986-6-20,27.6,27.087730000000025,-0.512269999999976
1986-6-21,26.98,27.327139999999986,0.34713999999998535
1986-6-22,26.48,27.4246,0.9446000000000012
1986-6-23,26.69,27.707940000000008,1.0179400000000065
1986-6-24,27.45,28.020650000000053,0.5706500000000538
1986-6-25,27.64,27.775629999999985,0.13562999999998482
1986-6-26,28.06,27.80087000000003,-0.259129999999967
1986-6-27,27.65,27.737360000000024,0.0873600000000252
1986-6-28,27.21,27.47320000000002,0.263200000000019
1986-6-29,27.42,27.541560000000004,0.12156000000000233
1986-6-30,28.18,27.947929999999985,-0.23207000000001443
1986-7-1,28.05,27.85632000000004,-0.19367999999996144
1986-7-2,28.12,27.952020000000118,-0.16797999999988278
1986-7-3,27.98,28.01275000000004,0.03275000000003914
1986-7-4,27.33,28.1814,0.8514000000000017
1986-7-5,27.44,28.18426000000016,0.7442600000001605
1986-7-6,27.55,28.10812000000004,0.5581200000000379
1986-7-7,27.51,28.24847000000011,0.7384700000001096
1986-7-8,27.58,28.343840000000004,0.7638400000000054
1986-7-9,27.63,28.14537999999999,0.5153799999999897
1986-7-10,28.29,28.245800000000035,-0.04419999999996449
1986-7-11,28.04,28.25857000000002,0.21857000000002103
1986-7-12,28.21,28.32812000000013,0.11812000000012901
1986-7-13,27.82,27.97845000000001,0.15845000000000908
1986-7-14,27.9,28.167000000000034,0.267000000000035
1986-7-15,27.93,28.281729999999985,0.35172999999998567
1986-7-16,28.22,28.5582,0.3382000000000005
1986-7-17,28.14,28.62924000000004,0.48924000000003787
1986-7-18,27.78,28.549200000000038,0.769200000000037
1986-7-19,28.3,28.440200000000004,0.14020000000000366
1986-7-20,28.55,28.3793,-0.17070000000000007
1986-7-21,28.73,28.370479999999986,-0.35952000000001405
1986-7-22,28.46,28.3759,-0.0840999999999994
1986-7-23,28.39,28.358820000000037,-0.03117999999996357
1986-7-24,28.23,28.35888,0.12887999999999877
1986-7-25,27.98,28.195460000000026,0.21546000000002508
1986-7-26,27.98,28.32818000000003,0.34818000000003124
1986-7-27,28.37,28.114430000000034,-0.25556999999996677
1986-7-28,28.44,27.81677000000002,-0.6232299999999817
1986-7-29,28.74,28.18430000000001,-0.5556999999999874
1986-7-30,29.12,27.968160000000008,-1.1518399999999929
1986-7-31,29.08,28.342950000000034,-0.7370499999999645
1986-8-1,28.84,28.257530000000035,-0.5824699999999652
1986-8-2,29.03,28.28228000000001,-0.7477199999999904
1986-8-3,29.18,28.22155000000004,-0.9584499999999601
1986-8-4,28.98,28.235040000000023,-0.7449599999999776
1986-8-5,28.46,27.974940000000004,-0.48505999999999716
1986-8-6,28.56,27.82256000000001,-0.7374399999999888
1986-8-7,28.58,27.67599999999999,-0.904000000000007
1986-8-8,28.51,27.906340000000004,-0.6036599999999979
1986-8-9,28.44,27.89828,-0.5417200000000015
1986-8-10,27.27,27.932370000000052,0.6623700000000525
1986-8-11,27.21,27.950220000000115,0.7402200000001145
1986-8-12,27.69,28.273979999999995,0.5839799999999933
1986-8-13,27.96,27.89170000000001,-0.06829999999999004
1986-8-14,28.07,28.208860000000016,0.1388600000000153
1986-8-15,27.92,28.20785000000001,0.2878500000000095
1986-8-16,27.86,28.03190000000001,0.1719000000000115
1986-8-17,27.59,27.6429,0.05290000000000106
1986-8-18,27.64,27.55038000000002,-0.08961999999998227
1986-8-19,27.71,27.495479999999986,-0.21452000000001448
1986-8-20,27.8,27.77800000000002,-0.0219999999999807
1986-8-21,28.33,27.927450000000015,-0.40254999999998375
1986-8-22,28.43,27.735100000000052,-0.6948999999999472
1986-8-23,28.37,27.75020000000001,-0.6197999999999908
1986-8-24,28.23,28.119870000000052,-0.11012999999994832
1986-8-25,28.32,28.06740000000002,-0.25259999999997973
1986-8-26,28.23,27.74342999999999,-0.48657000000001105
1986-8-27,28.47,27.82617000000005,-0.6438299999999479
1986-8-28,28.15,27.860960000000034,-0.28903999999996444
1986-8-29,28.63,27.843100000000053,-0.786899999999946
1986-8-30,28.38,27.714840000000038,-0.6651599999999611
1986-8-31,28.37,27.866750000000025,-0.5032499999999764
1986-9-1,28.3,28.02575000000001,-0.27424999999999145
1986-9-2,28.21,27.768150000000052,-0.441849999999949
1986-9-3,28.23,28.35568000000001,0.12568000000000978
1986-9-4,28.54,28.280270000000034,-0.2597299999999656
1986-9-5,28.48,27.87545,-0.6045499999999997
1986-9-6,28.11,27.839300000000037,-0.2706999999999624
1986-9-7,28.0,27.974050000000034,-0.025949999999966167
1986-9-8,28.07,27.94150000000002,-0.12849999999998118
1986-9-9,28.14,27.853200000000008,-0.2867999999999924
1986-9-10,28.29,27.46550000000002,-0.8244999999999791
1986-9-11,28.41,27.65530000000001,-0.754699999999989
1986-9-12,28.23,27.99250000000001,-0.23749999999999005
1986-9-13,28.14,28.037070000000032,-0.10292999999996866
1986-9-14,28.01,27.84560000000005,-0.1643999999999508
1986-9-15,28.3,27.763270000000034,-0.5367299999999666
1986-9-16,28.15,27.93807000000004,-0.21192999999995976
1986-9-17,27.66,27.89193,0.23192999999999842
1986-9-18,27.88,27.98162000000002,0.1016200000000218
1986-9-19,27.94,27.836660000000162,-0.10333999999983945
1986-9-20,27.43,28.005100000000034,0.5751000000000346
1986-9-21,27.38,27.934349999999995,0.5543499999999959
1986-9-22,27.39,27.719020000000114,0.32902000000011355
1986-9-23,27.46,27.774770000000053,0.3147700000000526
1986-9-24,27.51,28.00686000000001,0.49686000000000874
1986-9-25,28.01,28.010130000000004,0.00013000000000218392
1986-9-26,28.06,27.95287000000002,-0.10712999999998019
1986-9-27,27.8,27.622900000000016,-0.17709999999998516
1986-9-28,27.7,27.509150000000034,-0.19084999999996555
1986-9-29,27.85,27.453200000000038,-0.3967999999999634
1986-9-30,27.92,27.510130000000004,-0.40986999999999796
1986-10-1,27.4,27.059379999999923,-0.34062000000007586
1986-10-2,27.61,27.43115,-0.17885000000000062
1986-10-3,27.92,27.70028000000002,-0.21971999999998104
1986-10-4,27.68,27.720200000000034,0.04020000000003421
1986-10-5,27.67,27.50173000000001,-0.1682699999999926
1986-10-6,27.95,27.27816000000001,-0.6718399999999889
1986-10-7,27.78,27.572800000000033,-0.2071999999999683
1986-10-8,27.73,27.35467000000011,-0.3753299999998916
1986-10-9,27.51,27.439540000000022,-0.07045999999997932
1986-10-10,27.4,27.38182999999998,-0.018170000000019115
1986-10-11,27.72,27.35653000000002,-0.3634699999999782
1986-10-12,27.97,27.279440000000022,-0.6905599999999765
1986-10-13,27.8,27.295070000000123,-0.5049299999998773
1986-10-14,27.33,27.245170000000034,-0.08482999999996466
1986-10-15,27.6,26.971150000000023,-0.6288499999999786
1986-10-16,26.05,26.860800000000037,0.8108000000000359
1986-10-17,25.75,26.880330000000008,1.1303300000000078
1986-10-18,25.57,26.867400000000032,1.2974000000000316
1986-10-19,25.67,26.7817,1.111699999999999
1986-10-20,25.33,27.45675,2.1267500000000013
1986-10-21,24.87,27.431480000000025,2.5614800000000244
1986-10-22,24.8,27.30074000000002,2.500740000000018
1986-10-23,25.46,27.225180000000023,1.7651800000000222
1986-10-24,25.58,27.13650000000001,1.5565000000000104
1986-10-25,25.71,27.23403000000002,1.5240300000000175
1986-10-26,26.33,27.112000000000023,0.7820000000000249
1986-10-27,26.5,26.871420000000114,0.3714200000001142
1986-10-28,26.19,26.615260000000035,0.4252600000000335
1986-10-29,26.59,26.57208000000003,-0.017919999999968184
1986-10-30,26.75,26.249300000000005,-0.5006999999999948
1986-10-31,26.54,26.487600000000054,-0.05239999999994538
1986-11-1,26.98,25.165700000000008,-1.8142999999999923
1986-11-2,26.05,23.133399999999995,-2.916600000000006
1986-11-3,25.31,24.57736000000011,-0.7326399999998898
1986-11-4,26.0,25.73910000000001,-0.2608999999999888
1986-11-5,26.31,25.83886000000001,-0.4711399999999877
1986-11-6,26.8,26.220270000000035,-0.5797299999999659
1986-11-7,26.74,26.075770000000034,-0.6642299999999643
1986-11-8,26.58,26.095450000000035,-0.4845499999999632
1986-11-9,26.46,26.301300000000023,-0.1586999999999783
1986-11-10,26.05,26.04140000000001,-0.008599999999990615
1986-11-11,26.27,25.96352999999999,-0.306470000000008
1986-11-12,26.3,25.489070000000034,-0.8109299999999671
1986-11-13,26.12,25.665900000000025,-0.4540999999999755
1986-11-14,26.05,23.998379999999997,-2.0516200000000033
1986-11-15,26.21,21.853570000000047,-4.356429999999953
1986-11-16,25.96,22.746579999999994,-3.2134200000000064
1986-11-17,26.15,24.78192000000001,-1.3680799999999884
1986-11-18,26.3,25.23126000000002,-1.0687399999999805
1986-11-19,25.98,25.691430000000025,-0.2885699999999751
1986-11-20,26.55,25.69094000000001,-0.8590599999999924
1986-11-21,25.66,25.833950000000016,0.1739500000000156
1986-11-22,25.08,25.66256000000004,0.5825600000000399
1986-11-23,25.73,25.60710000000001,-0.12289999999999068
1986-11-24,26.42,25.07623000000001,-1.3437699999999921
1986-11-25,26.35,24.80710000000005,-1.5428999999999498
1986-11-26,25.62,24.99260000000004,-0.6273999999999624
1986-11-27,25.58,24.448540000000037,-1.1314599999999615
1986-11-28,25.68,24.147270000000052,-1.5327299999999475
1986-11-29,26.22,24.322170000000032,-1.897829999999967
1986-11-30,25.82,23.987420000000053,-1.8325799999999468
1986-12-1,25.4,24.42217000000005,-0.9778299999999476
1986-12-2,25.5,24.89163000000002,-0.6083699999999794
1986-12-3,23.23,25.20654000000001,1.9765400000000106
1986-12-4,22.62,24.946770000000008,2.326770000000007
1986-12-5,23.73,25.211600000000033,1.4816000000000322
1986-12-6,23.78,25.333900000000032,1.5539000000000307
1986-12-7,24.26,25.485299999999995,1.2252999999999936
1986-12-8,24.86,25.402030000000025,0.5420300000000253
1986-12-9,24.95,25.42230000000001,0.47230000000001127
1986-12-10,25.14,25.12563,-0.01436999999999955
1986-12-11,25.57,24.71127000000001,-0.8587299999999907
1986-12-12,25.46,24.395200000000052,-1.0647999999999485
1986-12-13,23.87,22.422570000000118,-1.4474299999998834
1986-12-14,23.94,21.533380000000022,-2.406619999999979
1986-12-15,23.79,20.383100000000013,-3.406899999999986
1986-12-16,23.67,22.63354000000004,-1.0364599999999626
1986-12-17,23.48,23.655239999999992,0.17523999999999162
1986-12-18,23.75,24.057520000000125,0.3075200000001246
1986-12-19,23.49,24.34976000000012,0.8597600000001222
1986-12-20,24.32,23.27572000000003,-1.0442799999999686
1986-12-21,22.47,22.483240000000023,0.013240000000024565
1986-12-22,23.31,23.321000000000023,0.011000000000024102
1986-12-23,24.6,23.84917999999999,-0.7508200000000116
1986-12-24,25.16,24.32060000000001,-0.8393999999999906
1986-12-25,23.69,24.426930000000034,0.736930000000033
1986-12-26,23.34,24.20422000000002,0.8642200000000209
1986-12-27,23.07,24.12444,1.0544399999999996
1986-12-28,21.97,23.97604000000001,2.0060400000000094
1986-12-29,22.59,24.17996000000005,1.589960000000051
1986-12-30,19.85,24.333500000000008,4.4835000000000065
1986-12-31,23.08,24.305350000000033,1.2253500000000344
1987-1-1,22.05,24.180570000000053,2.130570000000052
1987-1-2,16.55,24.43167000000011,7.88167000000011
1987-1-3,17.73,24.53552000000002,6.805520000000019
1987-1-4,21.34,21.93914000000001,0.5991400000000091
1987-1-5,17.28,20.495839999999987,3.215839999999986
1987-1-6,21.94,22.232500000000016,0.29250000000001464
1987-1-7,21.59,23.53140000000002,1.9414000000000193
1987-1-8,21.24,23.8818,2.6418
1987-1-9,22.02,24.132320000000053,2.1123200000000537
1987-1-10,23.65,23.70934,0.05934000000000239
1987-1-11,19.89,19.791440000000023,-0.09855999999997778
1987-1-12,13.62,21.741050000000033,8.121050000000034
1987-1-13,16.55,22.983500000000053,6.433500000000052
1987-1-14,20.81,23.886380000000035,3.076380000000036
1987-1-15,22.76,24.22023999999999,1.4602399999999882
1987-1-16,23.3,24.094020000000114,0.7940200000001134
1987-1-17,23.89,23.83193,-0.05807000000000073
1987-1-18,24.32,23.764279999999985,-0.5557200000000151
1987-1-19,24.51,23.89395000000001,-0.6160499999999907
1987-1-20,24.49,23.923670000000016,-0.5663299999999829
1987-1-21,24.02,24.047600000000052,0.027600000000052916
1987-1-22,22.58,23.394070000000113,0.8140700000001146
1987-1-23,15.65,23.38683000000003,7.736830000000031
1987-1-24,17.91,22.785270000000025,4.875270000000025
1987-1-25,22.22,23.270399999999995,1.0503999999999962
1987-1-26,20.26,23.032560000000053,2.772560000000052
1987-1-27,16.05,21.943020000000047,5.893020000000046
1987-1-28,16.5,21.652120000000025,5.152120000000025
1987-1-29,18.9,21.60256000000004,2.702560000000041
1987-1-30,20.69,18.168360000000007,-2.5216399999999943
1987-1-31,19.62,17.92297000000002,-1.6970299999999803
1987-2-1,20.01,18.864680000000018,-1.145319999999984
1987-2-2,22.0,20.324580000000022,-1.6754199999999777
1987-2-3,22.3,20.063300000000027,-2.236699999999974
1987-2-4,21.65,21.236800000000017,-0.413199999999982
1987-2-5,22.51,21.97390000000001,-0.5360999999999905
1987-2-6,22.78,22.469100000000022,-0.31089999999997886
1987-2-7,21.69,22.52996000000001,0.8399600000000085
1987-2-8,18.99,22.84408000000002,3.854080000000021
1987-2-9,17.18,23.00115,5.821149999999999
1987-2-10,17.47,22.735529999999986,5.265529999999988
1987-2-11,19.47,22.49615,3.0261500000000012
1987-2-12,20.3,22.764760000000024,2.464760000000023
1987-2-13,19.3,23.193570000000022,3.8935700000000217
1987-2-14,20.04,23.221429999999998,3.181429999999999
1987-2-15,21.96,22.85230000000001,0.8923000000000094
1987-2-16,24.48,22.37707000000012,-2.10292999999988
1987-2-17,21.96,22.020650000000046,0.06065000000004517
1987-2-18,22.4,22.591400000000014,0.19140000000001578
1987-2-19,22.48,23.01943,0.5394299999999994
1987-2-20,23.63,23.081260000000054,-0.5487399999999454
1987-2-21,24.03,22.29257000000013,-1.737429999999872
1987-2-22,24.4,22.928029999999985,-1.471970000000013
1987-2-23,23.01,21.457760000000007,-1.552239999999994
1987-2-24,21.76,21.08330000000001,-0.6766999999999932
1987-2-25,22.99,22.01254,-0.9774599999999971
1987-2-26,23.33,22.461100000000048,-0.8688999999999503
1987-2-27,23.49,22.35055,-1.13945
1987-2-28,23.69,21.326070000000016,-2.3639299999999857
1987-3-1,24.27,21.55760000000004,-2.7123999999999597
1987-3-2,20.87,22.300320000000113,1.430320000000112
1987-3-3,21.88,22.549340000000033,0.6693400000000338
1987-3-4,22.58,23.09532999999999,0.5153299999999916
1987-3-5,21.65,23.24856000000011,1.5985600000001128
1987-3-6,20.8,22.617800000000052,1.8178000000000516
1987-3-7,22.95,20.87080000000003,-2.079199999999968
1987-3-8,23.07,20.342100000000016,-2.727899999999984
1987-3-9,22.27,20.57754,-1.6924600000000005
1987-3-10,21.04,21.49914000000001,0.4591400000000121
1987-3-11,20.52,22.22550000000001,1.7055000000000113
1987-3-12,20.4,22.716820000000038,2.316820000000039
1987-3-13,19.0,22.755120000000034,3.7551200000000335
1987-3-14,20.31,22.87370000000004,2.56370000000004
1987-3-15,20.89,22.952570000000037,2.0625700000000364
1987-3-16,22.22,22.82362999999998,0.6036299999999812
1987-3-17,22.3,23.013500000000025,0.7135000000000247
1987-3-18,22.55,22.320640000000022,-0.22935999999997847
1987-3-19,23.92,21.283900000000017,-2.636099999999985
1987-3-20,21.96,21.327080000000024,-0.6329199999999773
1987-3-21,23.26,21.584500000000048,-1.6754999999999534
1987-3-22,22.88,21.69137000000012,-1.188629999999879
1987-3-23,22.19,22.11035000000004,-0.0796499999999618
1987-3-24,22.65,22.805229999999995,0.15522999999999598
1987-3-25,23.85,23.029750000000032,-0.8202499999999695
1987-3-26,23.62,23.332100000000025,-0.2878999999999756
1987-3-27,24.02,23.387960000000014,-0.6320399999999857
1987-3-28,24.73,23.371879999999923,-1.3581200000000777
1987-3-29,24.32,23.38058000000001,-0.9394199999999913
1987-3-30,24.71,23.434720000000034,-1.2752799999999667
1987-3-31,19.84,23.304100000000005,3.4641000000000055
1987-4-1,15.76,23.298850000000016,7.538850000000016
1987-4-2,19.58,23.23876000000001,3.6587600000000116
1987-4-3,22.24,22.9701,0.7301000000000002
1987-4-4,17.72,23.414670000000115,5.694670000000116
1987-4-5,15.85,23.03222000000011,7.182220000000109
1987-4-6,17.66,23.488280000000035,5.828280000000035
1987-4-7,18.96,23.62353000000001,4.663530000000009
1987-4-8,20.91,23.86288000000002,2.952880000000018
1987-4-9,20.5,24.478600000000032,3.978600000000032
1987-4-10,20.83,23.47692000000012,2.6469200000001223
1987-4-11,21.3,23.79794000000004,2.497940000000039
1987-4-12,22.82,23.974970000000038,1.1549700000000378
1987-4-13,23.73,24.43768,0.7076799999999999
1987-4-14,24.22,24.37072000000012,0.15072000000012054
1987-4-15,24.71,22.685170000000035,-2.024829999999966
1987-4-16,22.43,23.315730000000034,0.8857300000000343
1987-4-17,22.92,23.56130000000001,0.6413000000000082
1987-4-18,22.36,23.4307,1.0707000000000022
1987-4-19,22.65,23.45260000000001,0.8026000000000124
1987-4-20,22.76,23.66030000000001,0.9003000000000085
1987-4-21,23.56,24.182920000000024,0.6229200000000255
1987-4-22,24.74,24.42565000000002,-0.3143499999999797
1987-4-23,24.5,24.37797999999998,-0.12202000000002045
1987-4-24,25.56,24.17126000000001,-1.3887399999999879
1987-4-25,24.29,24.097070000000034,-0.19292999999996496
1987-4-26,23.23,24.595900000000032,1.3659000000000319
1987-4-27,23.3,24.428100000000033,1.1281000000000319
1987-4-28,23.65,24.42275000000001,0.7727500000000127
1987-4-29,25.05,24.3372,-0.7128000000000014
1987-4-30,24.9,24.370080000000033,-0.5299199999999651
1987-5-1,24.55,24.507800000000035,-0.0421999999999656
1987-5-2,25.22,24.80392000000012,-0.4160799999998801
1987-5-3,25.47,24.93615,-0.5338499999999975
1987-5-4,25.26,25.119870000000052,-0.14012999999994946
1987-5-5,25.29,24.754400000000032,-0.5355999999999668
1987-5-6,25.48,24.9307,-0.5492999999999988
1987-5-7,25.47,24.971339999999998,-0.498660000000001
1987-5-8,25.89,25.159500000000037,-0.7304999999999637
1987-5-9,25.01,25.09390000000002,0.08390000000001763
1987-5-10,25.02,25.12322000000012,0.1032200000001211
1987-5-11,25.21,25.276540000000008,0.06654000000000693
1987-5-12,25.45,25.179039999999986,-0.27096000000001297
1987-5-13,25.62,24.755120000000034,-0.8648799999999675
1987-5-14,25.61,25.064600000000038,-0.5453999999999617
