547,0,1076,1,674,0,161,0,2663,0,1838,0,2691,0,2170,0,2336,0,516,0,989,0,839,0, 
438,0,861,0,1426,0,235,0,2513,0,-32768,2,1263,0,2323,0,1229,0,880,0,855,0,350,0, 
92,0,947,0,1019,0,564,0,1249,0,-32768,2,2454,0,2309,1,354,0,1252,0,271,0,613,0, 
79,0,933,0,441,0,972,0,1159,0,-32768,2,2347,0,2217,0,1459,0,272,0,361,0,60,0, 
355,0,832,0,274,0,2242,0,1202,0,309,0,2803,0,1876,0,1325,0,1000,0,452,0,331,0, 
392,0,1138,0,559,0,2094,0,2736,0,3005,0,1957,0,2653,0,575,0,735,0,508,0,64,0, 
488,0,1007,0,951,0,2247,0,2805,0,1695,0,2283,0,1134,0,1947,0,1465,0,391,0,301,0, 
729,0,1190,0,600,0,1278,0,2123,0,625,0,2371,0,2635,0,1215,0,1420,0,963,0,525,0, 
812,0,985,0,1539,0,1057,0,2799,0,2009,0,2397,0,2623,0,1002,0,379,0,919,0,317,0, 
246,0,273,0,612,0,725,0,2701,0,2627,0,2834,1,1410,0,934,0,972,0,671,0,57,0, 
223,0,937,0,1458,0,2274,1,2165,0,2835,1,2553,0,2195,0,1394,0,1519,0,672,0,770,0, 
290,0,200,0,1779,1,2423,0,2029,0,3040,1,2797,0,2498,0,865,0,814,0,693,0,771,0, 
95,0,240,0,341,0,2457,1,2433,0,3048,1,2731,0,2390,0,1805,0,1144,0,122,0,659,0, 
849,0,1153,0,1798,0,1826,0,1471,0,2681,0,943,0,2069,0,1262,0,1446,0,126,0,667,0, 
644,0,889,0,1692,0,1733,0,2012,0,2302,0,2703,1,1983,0,662,0,574,0,321,0,397,0, 
383,0,159,0,250,0,744,0,2739,0,2988,0,2813,0,494,0,2152,0,236,0,260,0,443,0, 
554,0,1204,0,1534,0,619,0,1323,0,2681,0,2982,1,2103,0,1269,0,107,0,129,0,666,0, 
916,0,989,0,1933,1,2273,0,2048,0,1380,0,2511,0,2487,0,801,0,997,0,962,0,101,0, 
566,0,1337,0,1941,0,570,0,849,0,863,0,977,0,1583,0,2105,0,497,0,152,0,269,0, 
907,0,1174,0,221,0,1261,0,2377,0,593,0,2756,0,1827,0,746,0,578,0,748,0,89,0, 
430,0,236,0,915,0,983,0,1979,1,1475,0,2464,0,2589,1,609,0,948,0,662,0,208,0, 
128,0,415,0,2010,0,2187,0,2343,0,2828,0,2789,0,2421,0,1795,0,381,0,817,0,200,0, 
708,0,969,0,736,0,2635,0,1052,0,3196,1,2899,0,1368,0,1270,0,1330,0,207,0,773,0, 
99,0,1451,0,634,0,862,0,1063,0,3155,1,2829,0,1340,0,1782,0,934,0,129,0,437,0, 
786,0,1532,0,743,0,580,0,855,0,1787,0,2119,0,2338,0,1491,0,1227,0,301,0,411,0, 
414,0,1343,1,1850,0,1593,0,1988,1,2230,0,-32768,2,2271,0,788,0,823,0,230,0,762,0, 
782,0,1359,0,2099,0,2639,1,2322,0,1938,0,2205,0,1984,0,308,0,558,0,52,0,388,0, 
183,0,1536,0,1031,0,1230,0,1691,0,1700,0,2095,0,2118,0,623,0,740,0,311,0,720,0, 
982,0,-32768,2,1073,0,1326,0,3009,0,2752,1,1460,0,1684,0,815,0,679,0,528,0,231,0, 
261,0,-32768,2,2105,0,1937,0,2765,0,1857,0,842,0,2004,0,1829,0,602,0,538,0,759,0, 
228,0,-32768,2,1294,0,-32768,2,823,0,-32768,2,2800,0,1201,0,-32768,2,304,0,-32768,2,298,0, 
14606,0,26365,0,35532,0,43727,0,61286,0,63819,1,71990,0,62297,0,36747,0,25329,0,14340,0,13476,0, 
471,0,942,0,1146,0,1458,0,1977,0,2127,1,2322,0,2010,0,1225,0,817,0,478,0,435,0,
