139,0,870,0,1137,0,1895,0,647,0,2789,1,2894,0,2016,0,1668,0,323,1,157,0,522,0, 
554,0,581,0,1554,0,1581,0,2305,0,3068,0,2200,0,1525,0,1662,0,-32768,2,1168,0,781,0, 
219,0,1077,0,1581,0,955,0,2742,0,3103,0,3136,0,2545,0,1684,0,1800,0,541,0,156,0, 
208,0,657,0,1307,0,2099,0,2680,0,2924,0,2882,0,624,0,2233,0,645,0,223,0,277,0, 
837,1,1073,0,1663,0,675,0,1025,0,2698,0,2010,0,2624,0,2336,0,1067,0,129,0,122,0, 
175,0,790,0,357,0,476,0,1231,0,1456,0,2106,0,2758,1,682,0,1591,0,213,0,94,0, 
279,0,914,0,791,0,2454,0,1568,0,1740,0,1956,0,2690,1,1869,0,1610,0,912,0,222,0, 
481,0,474,0,1192,0,2381,0,2136,0,3173,0,2349,0,2313,0,1852,0,1245,0,483,0,742,0, 
854,1,711,0,547,0,1522,0,1142,0,2952,0,1875,0,1075,0,1990,0,886,0,454,0,89,0, 
454,0,1090,0,1422,0,2076,0,2044,1,2787,0,1967,0,2248,0,1866,0,1548,0,1009,0,346,0, 
208,0,803,0,1853,1,1955,0,487,0,2225,0,2994,0,1192,0,2122,0,1606,0,1032,0,761,0, 
346,0,347,0,1151,0,685,0,2092,0,2008,0,2006,0,1397,0,1452,0,1591,0,847,0,528,0, 
651,0,1142,0,1210,0,999,0,3005,0,1102,0,2897,0,591,0,645,0,1103,0,263,0,371,0, 
503,0,1233,0,1239,0,1301,0,2683,0,2480,0,2051,0,2178,0,952,0,1438,0,376,0,230,0, 
820,0,1025,0,746,0,1870,0,398,0,2749,0,1295,0,1681,0,782,0,1549,0,767,0,161,0, 
758,0,1345,0,979,0,762,0,544,0,2675,0,2442,0,2457,1,1668,0,1463,0,826,0,414,0, 
255,0,1134,0,1919,0,1681,0,2331,0,2736,0,2423,0,1900,0,1084,0,1325,0,975,0,117,0, 
933,0,1341,0,644,0,2174,0,1852,0,2836,0,2325,0,1986,0,1675,1,738,0,343,0,353,0, 
943,0,1016,0,2016,0,2578,0,2140,0,2928,0,2689,0,2264,0,2039,0,648,0,809,0,149,0, 
908,0,455,0,2005,0,2607,0,2938,0,2065,0,1243,0,1248,0,1888,0,476,0,606,0,394,0, 
669,0,272,0,383,0,2586,0,2609,0,2781,0,1730,0,1795,0,1863,0,688,0,282,0,723,0, 
981,0,1394,0,2032,0,2606,0,2800,0,2629,0,1736,0,2303,1,1568,0,515,0,545,0,680,0, 
84,0,234,0,1561,0,2412,0,2885,0,1870,0,2356,0,2478,0,1283,0,733,0,827,0,693,0, 
309,0,571,0,1116,0,2238,0,1398,0,300,0,2347,0,2005,0,725,0,689,0,453,0,659,0, 
463,0,1316,0,1179,0,1000,0,1326,0,983,0,2442,0,1693,0,815,0,643,0,883,0,756,1, 
543,0,1608,0,1876,0,1580,0,309,0,2614,0,2286,0,1166,0,1194,0,917,0,900,0,787,1, 
120,0,1645,0,296,0,2046,0,3011,0,464,0,1910,0,2193,0,960,0,795,0,485,0,472,0, 
125,0,1472,0,1009,0,1931,0,963,0,2176,0,980,0,1134,0,518,0,1185,0,283,0,207,0, 
594,0,-32768,2,414,0,2099,0,2234,0,1605,0,2728,0,2065,0,1093,0,839,0,320,0,812,1, 
1049,0,-32768,2,1799,0,1389,0,2564,0,1810,0,1876,0,2115,0,1146,0,1235,0,417,0,323,0, 
1050,0,-32768,2,2152,0,-32768,2,1933,0,-32768,2,2240,0,412,0,-32768,2,303,0,-32768,2,89,0, 
16512,0,26590,0,39130,0,52613,0,58022,0,67726,0,68371,0,56671,0,43314,0,32234,0,17528,0,13030,0, 
533,0,950,0,1262,0,1754,0,1872,0,2258,0,2206,0,1828,0,1444,0,1040,0,584,0,420,0,
