732,1,255,0,-32768,2,474,0,2476,1,2860,1,2146,1,2713,1,1310,0,1062,1,1038,0,479,0, 
687,1,275,0,-32768,2,253,0,2581,1,2041,0,2853,1,2761,1,2052,1,1559,1,649,0,894,1, 
666,1,151,0,1425,1,634,0,2388,1,2569,1,2397,1,2403,1,2370,1,1320,0,948,0,50,0, 
94,0,1062,1,1041,0,340,0,899,0,2519,1,2641,0,1935,0,1211,0,999,1,136,0,164,0, 
476,0,634,0,1662,1,978,0,1320,1,2763,1,2111,0,683,0,790,0,1587,1,104,0,410,1, 
541,1,996,0,1777,1,1679,1,2187,1,2284,1,2753,1,1759,0,695,0,1679,1,652,0,177,0, 
261,0,1033,0,1788,1,1519,0,1491,0,3062,1,2936,1,1691,1,1689,0,1030,0,218,0,751,1, 
799,1,931,0,1807,1,1998,1,2514,1,375,0,1874,0,2635,1,2167,1,184,0,1054,1,672,1, 
231,0,549,0,294,0,1108,0,1884,1,2529,1,2799,1,2414,1,571,0,208,0,424,0,734,1, 
187,0,1118,1,447,0,237,0,1241,0,1606,1,2703,1,2643,1,1288,0,207,0,628,0,687,0, 
266,0,983,0,850,0,2106,1,1818,1,2616,1,2220,1,1953,0,1470,0,1005,0,294,0,210,0, 
372,0,807,0,666,0,1230,0,1153,0,2303,1,1946,0,1725,0,2198,1,260,0,861,0,690,1, 
847,0,460,0,1550,0,1463,1,770,0,2158,1,2478,1,658,0,1948,0,443,0,658,0,335,0, 
271,0,738,0,1252,0,276,0,2636,0,1755,0,818,0,2152,1,478,0,1528,1,952,1,648,1, 
667,0,167,0,1102,0,1498,1,2138,0,3031,1,896,0,2029,1,1027,0,1229,0,958,1,73,1, 
384,0,172,0,357,0,2440,1,150,0,2852,1,1788,1,2278,1,1514,1,1519,1,484,0,182,0, 
108,0,1549,1,961,0,1469,1,744,0,1766,1,2252,1,2209,1,1800,1,1100,0,1041,1,246,0, 
155,0,1318,1,954,0,2037,1,1184,0,2163,0,2265,1,926,0,2073,1,401,0,993,1,60,0, 
408,0,1022,0,418,0,2465,1,2309,1,2642,1,2487,0,1013,0,179,0,1173,1,909,1,536,0, 
288,0,1393,1,1422,0,400,0,241,0,2233,1,884,0,1081,0,1299,1,1304,1,528,0,492,0, 
247,0,1403,0,1994,1,1131,1,884,0,2020,1,1911,1,2021,0,1005,0,1316,1,336,0,85,0, 
228,0,160,0,704,0,2461,0,1898,1,1517,1,652,0,945,0,1266,0,622,0,59,0,221,0, 
666,0,448,0,1542,1,2482,1,-32768,2,728,0,1556,0,2516,1,884,0,497,0,665,0,211,0, 
190,0,622,0,1351,0,2341,1,-32768,2,828,0,2801,1,1964,0,1544,1,833,0,120,0,485,0, 
230,0,1620,1,2104,1,2258,1,2892,1,2964,1,2824,1,2278,0,976,0,750,0,351,0,212,0, 
263,0,1263,0,2026,1,2454,1,2588,1,2696,1,2810,1,2085,0,1481,1,1261,1,902,1,771,1, 
1084,1,515,0,1358,0,2244,1,2045,1,2140,1,2575,1,2443,1,1569,1,881,0,248,0,574,0, 
914,0,1147,0,2007,1,2243,0,2649,1,2791,1,2742,1,959,1,1515,0,307,0,208,0,103,0, 
124,0,-32768,2,1379,0,2130,0,913,0,1265,0,2519,1,2189,1,303,0,1284,1,442,0,53,0, 
902,0,-32768,2,145,0,2347,0,2985,1,1941,1,1401,1,2422,1,714,0,986,0,903,1,91,0, 
759,0,-32768,2,476,0,-32768,2,3015,1,-32768,2,2687,1,2335,1,-32768,2,1154,1,-32768,2,579,0, 
14047,1,22791,1,-32768,2,46695,1,-32768,2,65017,1,67725,1,59818,1,39386,1,29688,1,17763,1,11875,1, 
453,1,814,1,-32768,2,1557,1,-32768,2,2167,1,2185,1,1930,1,1313,1,958,1,592,1,383,1,
