184,0,312,0,1198,0,2207,1,1463,0,2520,0,2438,0,1949,0,1656,0,1486,0,153,0,141,0, 
623,0,1157,0,1547,0,2129,0,2019,0,732,0,2540,0,1248,0,2174,0,1718,0,671,0,752,0, 
431,0,566,0,1646,0,977,0,1669,0,693,0,2746,0,710,0,797,0,448,0,668,0,136,0, 
712,0,602,0,1672,0,1651,0,2138,0,2804,0,2493,0,1393,0,1909,0,663,0,1125,0,706,0, 
614,0,781,0,387,0,1617,0,2111,0,2691,0,2092,0,1032,0,1935,0,251,0,1055,0,341,0, 
157,0,1091,0,886,0,411,0,2749,0,2619,0,1417,0,1471,0,1065,0,378,0,695,0,554,0, 
691,0,802,0,349,0,1647,0,2618,0,2177,0,835,0,1648,0,436,0,648,0,138,0,700,0, 
545,0,1230,0,605,0,989,0,2544,0,1639,0,1177,0,2231,0,1327,0,784,0,907,0,651,0, 
686,1,492,0,1841,1,823,0,974,0,3006,0,1138,0,2535,0,2091,0,1104,0,407,0,477,0, 
458,0,194,0,1133,0,2196,0,990,0,2135,0,2057,0,1950,0,2192,0,1348,0,204,0,568,0, 
122,0,901,0,1451,0,2222,0,928,0,1456,0,2013,0,1893,0,2084,0,1453,0,51,0,654,0, 
53,0,1040,0,1770,0,693,0,2034,0,2811,0,2450,0,2319,0,1555,0,1453,0,462,0,624,0, 
310,0,779,0,1781,0,1172,0,2680,0,2923,0,2128,0,2067,0,1034,0,1402,0,145,0,523,0, 
358,0,1144,0,1489,0,1853,0,1384,0,3233,0,2550,0,1285,0,1603,0,151,0,173,0,47,0, 
164,0,144,0,1453,0,2579,1,2787,0,3486,1,2562,0,2295,0,2078,0,1198,0,314,0,154,0, 
188,0,1000,0,1521,0,2640,1,2070,0,2709,1,1118,0,2377,0,1809,0,1231,0,796,0,173,0, 
349,0,1278,0,1259,0,1748,0,1118,0,2297,0,2382,0,1421,0,1281,0,1356,0,905,0,506,0, 
173,0,1283,0,1904,0,1024,0,1799,0,2638,0,2481,0,2202,0,2013,0,1034,0,113,0,371,0, 
324,0,1055,0,472,0,1543,0,2553,0,2709,0,1943,0,2342,1,1803,0,813,0,296,0,308,0, 
58,0,307,0,1114,0,1680,0,2781,1,2726,0,762,0,2326,0,202,0,1050,0,177,0,374,0, 
117,0,687,0,275,0,705,0,2131,0,2900,0,2696,0,2523,1,1560,0,216,0,471,0,528,0, 
218,0,536,0,801,0,887,0,2633,0,2665,0,2433,0,2108,0,636,0,650,0,355,0,281,0, 
257,0,451,1,1840,0,2328,0,2151,0,2435,0,1482,0,2327,0,1392,0,1252,0,673,0,476,0, 
296,0,1236,0,2177,1,2599,0,644,0,1953,0,1544,0,2323,0,1625,0,579,0,742,0,337,0, 
300,0,872,0,2157,1,1433,0,1748,0,2169,0,1330,0,2430,0,1135,0,322,0,183,0,269,0, 
398,0,1177,0,2085,0,596,0,3054,0,1695,0,2331,0,1514,0,724,0,802,0,75,0,743,0, 
523,0,269,0,2216,0,915,0,3007,0,336,0,2366,0,1381,0,1745,0,82,0,50,0,331,0, 
1090,0,546,0,2257,1,853,0,289,0,2057,0,1787,0,2286,0,1806,0,510,0,576,0,751,1, 
687,0,-32768,2,1482,0,1328,0,861,0,2417,0,2707,0,1584,0,1663,0,722,0,296,0,320,0, 
822,0,-32768,2,646,0,2003,0,2591,0,1951,0,2852,0,2326,0,1449,0,654,0,404,0,205,0, 
325,0,-32768,2,950,0,-32768,2,2745,0,-32768,2,2784,0,1118,0,-32768,2,224,0,-32768,2,257,0, 
12233,0,21932,0,42364,0,45448,0,61263,0,68582,0,63634,0,58614,0,44779,0,25982,0,13280,0,13258,0, 
395,0,783,0,1367,0,1515,0,1976,0,2286,0,2053,0,1891,0,1493,0,838,0,443,0,428,0,
