230,0,868,0,192,0,2244,0,542,0,-32768,2,2199,0,1202,0,1852,0,1604,0,260,0,818,0, 
240,0,332,0,378,0,2156,0,2225,0,1215,0,2442,0,2088,0,996,0,364,0,203,0,820,0, 
136,0,1026,0,1086,0,895,0,345,0,2899,0,1028,0,2291,0,2212,0,1284,0,470,0,269,0, 
100,0,218,0,375,0,1968,0,1985,0,2840,0,685,0,2272,0,2298,1,1280,0,718,0,315,0, 
102,0,163,0,476,0,521,0,1828,0,2836,0,2568,0,1888,0,2125,0,1673,1,357,0,406,0, 
344,0,255,0,1125,0,2017,0,1588,0,2778,0,2593,0,2357,0,1904,0,1630,0,698,0,253,0, 
511,0,546,0,1477,0,715,0,2257,0,1116,0,2803,0,2180,0,495,0,1061,0,483,0,462,0, 
798,0,1130,0,1329,0,1157,0,1423,0,2572,0,1007,0,2375,0,2066,0,1378,0,830,0,267,0, 
76,0,1213,0,1223,0,2374,0,765,0,2686,0,1909,0,2507,0,1905,0,899,0,992,0,137,0, 
324,0,571,0,1299,0,2314,0,1381,0,2930,0,2879,0,2030,0,190,0,1562,0,379,0,102,0, 
423,0,651,0,1716,0,1629,0,2219,0,2560,0,2718,0,700,0,1307,0,1556,0,953,0,131,0, 
677,0,548,0,1767,0,268,0,810,0,1739,0,2790,0,1845,0,997,0,1477,1,623,0,428,0, 
241,0,778,0,1410,0,669,0,2442,0,2022,0,2750,0,1216,0,1168,0,1347,0,914,0,285,0, 
636,0,190,0,176,0,2365,0,1781,0,2709,0,2226,0,2438,0,1895,0,1052,0,247,0,741,0, 
406,0,855,0,1413,0,2215,0,979,0,3078,0,1989,0,1049,0,1671,0,832,0,600,0,725,0, 
455,0,279,0,1471,0,805,0,1779,0,1208,0,2656,1,1425,0,1927,0,1424,0,833,0,630,0, 
681,0,485,0,1064,0,819,0,1399,0,2399,0,2672,0,911,0,506,0,1379,0,363,0,735,0, 
896,0,1037,0,1699,0,2439,0,1654,0,734,0,2105,0,2589,1,1888,0,1353,0,805,0,271,0, 
690,0,220,0,1565,0,809,0,887,0,2812,0,2995,0,2484,0,351,0,1258,0,420,0,203,0, 
286,0,1043,0,650,0,546,0,1890,0,967,0,2409,0,1007,0,639,0,988,0,806,0,196,0, 
734,0,258,0,305,0,2383,0,2179,0,2094,0,1054,0,588,0,1788,0,689,0,187,0,741,0, 
61,0,925,0,1627,0,1316,0,2914,0,2804,0,2925,0,1587,0,1732,0,594,0,190,0,360,0, 
851,0,646,0,2072,0,2504,0,2645,0,2893,0,2399,0,932,0,1087,0,560,0,365,0,136,0, 
348,0,807,0,2044,0,1263,0,1925,0,2172,0,1582,0,1562,0,1849,0,649,0,793,0,330,0, 
329,0,809,0,144,0,2045,0,1078,0,2388,0,2739,0,2312,0,347,0,1112,0,113,0,167,0, 
916,0,923,0,465,0,2658,0,2528,0,2424,0,1356,0,1289,0,1372,0,447,0,85,0,148,0, 
147,0,335,0,2057,0,1261,0,3016,0,3004,0,1668,0,1621,0,1758,0,416,0,441,0,557,0, 
774,0,-32768,2,1348,0,1200,0,2794,0,2982,0,2240,0,1747,0,1602,0,961,0,88,0,695,0, 
790,0,-32768,2,321,0,2017,0,776,0,2914,0,2787,0,1455,0,1163,0,738,0,593,0,211,0, 
391,0,-32768,2,392,0,-32768,2,917,0,-32768,2,2728,0,2187,0,-32768,2,1061,0,-32768,2,278,0, 
-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,-32768,2,748,0, 
14046,0,17745,0,33755,0,47143,0,52649,0,70473,0,69131,0,53872,0,42507,0,33716,0,15320,0,12565,0, 
453,0,634,0,1089,0,1571,0,1698,0,2349,0,2230,0,1738,0,1417,0,1088,0,511,0,405,0,
