YEAR,MO,DY,ALLSKY_SFC_LW_DWN,T2M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M,PS,PRECTOTCORR
1986,1,1,378.8,22.59,23.86,21.76,5.01,3.44,101.85,1.19
1986,1,2,367.8,22.48,23.78,20.99,2.25,1.69,101.97,0.18
1986,1,3,354.2,22.55,23.85,21.37,2.47,1.12,101.99,0.21
1986,1,4,361.3,22.98,23.79,21.88,3.67,3.14,101.82,0.68
1986,1,5,370.9,22.52,25.03,18.49,10.47,6.09,101.7,3.14
1986,1,6,375.8,20.39,21.94,18.49,7.27,5.44,101.94,1.39
1986,1,7,395,23.07,24.47,21.94,6.05,4.33,101.77,18.96
1986,1,8,404.6,22.2,22.83,21.6,12.72,7.13,102.08,29.57
1986,1,9,399.2,22.23,23.01,21.43,13.31,11.09,102.27,9
1986,1,10,397.4,23.54,24.64,22.82,9.99,7.97,101.59,24.65
1986,1,11,395.2,21.43,23.3,19.8,10.08,8.67,101.34,3.76
1986,1,12,388,21.95,23.56,20.62,7.12,5.23,101.73,7.93
1986,1,13,344.7,18.6,20.48,16.49,8.68,6.75,101.75,0.6
1986,1,14,328.2,16.04,18.16,13.85,8.48,5.22,102.09,0
1986,1,15,342.3,17.8,20.11,14.87,7.12,5.5,102.44,0.07
1986,1,16,351.5,21.31,22.42,19.71,8.48,6.95,102.59,1.4
1986,1,17,373.8,22.44,23.16,21.73,8.7,7.41,102.35,1.38
1986,1,18,398.4,23.15,23.72,22.43,7.02,5.76,101.85,3.13
1986,1,19,391.4,22.64,23.55,20.73,7.12,6.04,101.42,1.31
1986,1,20,353.7,19.52,20.83,18.03,6.62,5.84,101.73,0.09
1986,1,21,354.8,18.98,21.41,15.95,6.29,4.56,102.05,0
1986,1,22,373.7,21.58,22.3,20.71,3.7,3.13,102.11,0.46
1986,1,23,382.7,21.88,22.88,20.98,4.06,2.77,101.97,0.53
1986,1,24,360.9,21.19,22.8,19.4,5.41,4.05,101.94,0.02
1986,1,25,371.5,22.33,23.34,21.14,3.65,2.66,101.84,0.33
1986,1,26,380.7,21,23.43,15.43,14.63,7.93,101.27,1.95
1986,1,27,373.5,15.49,18.35,11.23,12.86,9.7,101.41,0.04
1986,1,28,349,10.08,12.49,6.74,10.84,6.6,102.27,0
1986,1,29,364.5,15.93,18.43,12.55,3.36,1.92,102.27,0
1986,1,30,353.4,18.58,20.55,16.19,4.56,3.73,102.31,0
1986,1,31,369.4,20.37,21.8,18.75,7.05,5.03,102.39,0.02
1986,2,1,388.2,21.1,21.63,20.36,7.12,6.5,102.53,0.41
1986,2,2,382.8,21.82,22.87,21.15,6.75,4.91,102.37,0.06
1986,2,3,367.1,21.85,22.87,20.94,5.52,4.3,102.06,0.01
1986,2,4,375.4,22.28,23.4,21.19,5.66,4.64,101.91,0.01
1986,2,5,388.9,23.04,24.12,22.11,6.86,6.01,101.8,0.06
1986,2,6,400.7,23.3,24.71,22.01,6.87,5.7,101.69,0.6
1986,2,7,396.5,23.76,24.81,22.79,6.58,5.25,101.65,3.64
1986,2,8,398.3,24.01,25.19,23.23,6.16,5.13,101.69,0.3
1986,2,9,397.2,23.63,25,22.43,4.53,1.77,101.71,0.3
1986,2,10,397.6,23.94,25.25,22.96,5.97,5.33,101.55,0.16
1986,2,11,403.4,24.58,26.08,23.34,8.31,6.47,101.46,2.74
1986,2,12,402.4,18.91,22.29,17.04,7.59,6.97,101.86,0.71
1986,2,13,374.7,17.01,19.14,14.62,10.14,8.48,102.26,0
1986,2,14,386.9,19.3,21.05,17.28,6.54,4.56,102.12,0.01
1986,2,15,405.6,22.12,24.15,20.42,7.22,5.67,101.78,0.54
1986,2,16,388.8,21.48,22.59,19.52,6.89,5.38,101.94,0.51
1986,2,17,387.3,23.2,24.2,22.14,7.19,4.34,101.8,10.03
1986,2,18,402.5,22.29,23.48,20.65,4.58,2.7,101.59,11.19
1986,2,19,382.5,23.06,24.97,21.31,5.19,4.2,101.37,0.42
1986,2,20,388.7,23.23,25.75,20.96,5.34,4.5,101.32,0.04
1986,2,21,378.3,22.81,24.39,20.84,5.34,3.04,101.49,0.13
1986,2,22,378.9,23.65,24.87,22.58,3.62,2.1,101.52,0.37
1986,2,23,393.6,23.98,25.89,22.55,5.66,4.11,101.37,0.4
1986,2,24,397.4,22.66,24.51,19.56,9.27,4.2,101.27,0.12
1986,2,25,361.3,19.08,21.91,16.08,10.18,9.27,101.21,0
1986,2,26,348.7,16.68,18.29,14.88,8.7,4.98,101.48,0
1986,2,27,356.5,19.77,22.25,17.12,7.94,6.18,101.19,0
1986,2,28,374.7,22.16,24.17,20.38,7.73,5.91,101.11,1.49
1986,3,1,373.7,15.3,20.83,11.3,12.94,10.71,101.33,1.7
1986,3,2,330.1,13.07,15.8,9.81,8.91,6.23,102.08,0
1986,3,3,350.2,16.28,18.44,13.76,4.61,2.64,102.09,0.7
1986,3,4,366.3,18.95,21.02,16.63,5.66,3.37,101.82,0.26
1986,3,5,360.5,19.55,20.83,17.5,8.12,4.58,101.71,0.07
1986,3,6,348.1,19.16,22.29,15.94,6.9,4.91,101.71,0
1986,3,7,349.8,20.12,22.5,17.53,5.95,4.07,101.76,0
1986,3,8,360.4,20.98,23.35,17.98,8.4,5.52,102.14,0
1986,3,9,391.7,22.33,23.01,21.35,9.38,8.86,102.32,2.82
1986,3,10,408.9,22.98,23.85,22.29,8.74,7.14,102.03,42.87
1986,3,11,390.6,23.86,25.64,22.51,5.98,3.86,101.7,1.89
1986,3,12,389.4,24.13,25.18,23.11,8.38,5.97,101.67,0.66
1986,3,13,396.1,24.48,25.38,23.69,8.97,8.09,101.66,4.33
1986,3,14,395.3,24.69,25.72,24.04,9.87,8.13,101.46,7.19
1986,3,15,406.4,24.76,25.93,23.5,6.87,5.16,101.37,16.12
1986,3,16,414.4,24.46,25.83,23.2,5.12,4.12,101.36,1.58
1986,3,17,398,24.55,25.69,23.68,4.89,3.6,101.62,1.4
1986,3,18,402.2,24.53,25.2,23.71,8.87,6.86,101.8,0.38
1986,3,19,387.5,24.97,25.87,24.01,9.01,7.71,101.77,2.53
1986,3,20,388,25.33,26.29,24.31,7.55,6.01,101.65,8.47
1986,3,21,391,20.99,24.69,17.76,10.77,8.16,101.73,6.29
1986,3,22,359.1,16.5,18.57,14.47,12.68,11.43,102.26,0.43
1986,3,23,367.2,18.45,20.65,14.94,10.78,8.38,102.48,0.65
1986,3,24,386.4,21.25,22.64,20.14,9.27,7.91,102.62,6.63
1986,3,25,401,21.61,22.21,20.87,10.04,9.16,102.59,9.46
1986,3,26,409.2,22.79,23.48,21.63,9.06,7.68,102.23,43.45
1986,3,27,399.4,22.92,23.7,22.38,6.95,4.6,101.83,10.3
1986,3,28,375.8,22.65,23.39,21.99,8.51,6.65,101.78,4.15
1986,3,29,365.5,22.17,22.8,21.44,8.05,7.14,101.9,13.61
1986,3,30,371.6,22.05,22.85,21.18,6.77,6.02,101.85,4
1986,3,31,357.4,22.3,23.43,21.15,6.2,5.87,101.86,0.71
1986,4,1,382.6,22.15,23.26,21.21,4.84,3.98,101.75,0.78
1986,4,2,356.2,22.19,23.65,20.65,4.56,3.38,101.54,0
1986,4,3,360,22.57,23.46,21.67,6.1,4.38,101.76,0
1986,4,4,371.8,22.94,23.92,21.65,8.63,7.2,101.95,0
1986,4,5,378.4,22.71,23.41,21.89,7.43,6.47,102.06,0.16
1986,4,6,374.2,23.08,24.03,22.3,7.23,6.31,102.06,0.02
1986,4,7,368.9,22.8,23.77,21.84,4.54,2.66,101.88,0.01
1986,4,8,372.1,23.31,24.84,21.69,5.84,3.52,101.54,0
1986,4,9,387,24.19,26.76,22.04,9.59,7.63,101.18,0.22
1986,4,10,352.1,21.62,23.21,19.19,9.43,4.74,101.28,0
1986,4,11,366,22.19,23.71,20.3,4.92,3.14,101.28,0
1986,4,12,360.1,21.97,24.2,19.3,4.4,3.02,101.32,1.11
1986,4,13,392.8,23.74,25.45,21.73,7.66,5.5,101.02,12.77
1986,4,14,379.2,22.87,24.48,21.02,6.63,6.12,101.28,0.82
1986,4,15,389.8,23.02,24.09,21.95,5.38,3.59,101.54,0.08
1986,4,16,381.4,23.86,26.26,22.12,8.02,5.56,101.4,0.23
1986,4,17,355.7,21.59,24.93,18.72,9.08,6.67,101.44,0
1986,4,18,351.9,20.62,23.17,17.55,8.56,4.99,101.67,0
1986,4,19,389,22.35,23.48,21.03,6.79,5.98,101.86,0.16
1986,4,20,391,22.63,23.71,21.74,6.22,4.42,101.71,0.29
1986,4,21,403.7,24.08,25.25,22.22,6.69,5.81,101.4,0.19
1986,4,22,379.3,23.99,26.83,21.32,9.15,5.42,101.44,0.56
1986,4,23,351.7,21.01,23.52,18.39,8.5,6.98,101.84,0
1986,4,24,376.6,21.07,22.01,20.01,6.98,6.37,102.05,0.08
1986,4,25,373.6,21.37,22.53,20.03,4.9,3.88,101.93,0
1986,4,26,379.8,22.37,23.68,20.6,3.5,2.49,101.83,0
1986,4,27,363.9,23.87,25.66,22.3,3.38,2.33,101.77,0
1986,4,28,372.5,24.84,26.63,22.72,2.78,1.93,101.71,0
1986,4,29,384.9,25.48,27.94,23.23,4.03,2.7,101.73,0
1986,4,30,398.1,25.9,27.58,24.54,5.16,3.04,101.71,0
1986,5,1,389.2,24.97,26.06,23.59,4.74,3.79,101.78,0.02
1986,5,2,386.9,24.62,26.61,22.87,4.75,2.81,101.78,0.07
1986,5,3,405.7,25.85,27.62,24.16,4.45,2.8,101.6,0.22
1986,5,4,421.8,24.85,25.69,24.35,7.19,4.95,101.72,7.84
1986,5,5,409.9,24.7,25.14,24.25,7.87,7.41,101.88,2.7
1986,5,6,403.6,24.87,25.48,24.18,8.02,6.86,101.9,1.2
1986,5,7,398.3,24.33,25.13,23.38,6.41,4.77,101.67,0.15
1986,5,8,382,24.55,25.4,23.3,3.48,2.6,101.3,2.92
1986,5,9,398,26.17,27.6,24.35,4.08,1.98,101.09,11.26
1986,5,10,406,24.16,25.82,22.72,10.93,7.34,101.32,3.25
1986,5,11,393.4,23.19,24.21,22.23,6.04,4.86,101.49,0.12
1986,5,12,410.4,23.15,23.97,22.44,3.93,3.16,101.38,0.69
1986,5,13,397.9,23.85,24.75,22.84,6.29,4,101.28,3.14
1986,5,14,382.5,24.11,25.05,23.02,6.24,5.82,101.44,4.39
1986,5,15,396.6,24.33,25.33,23.26,9.27,7.19,101.72,2.37
1986,5,16,406,24.58,25.43,23.65,7.23,6.75,101.8,0.42
1986,5,17,398.8,24.76,25.88,23.53,6.76,5.85,101.65,1.07
1986,5,18,402.2,24.92,25.82,24.07,6.69,5.52,101.57,1.29
1986,5,19,406.8,24.94,25.43,24.03,5.99,4.18,101.57,0.68
1986,5,20,411.7,25.65,26.69,24.68,6.29,4.02,101.49,21.36
1986,5,21,420.1,25.93,27.28,24.81,4.27,3.9,101.39,23.02
1986,5,22,411,26.51,27.83,25.44,4.15,2.54,101.31,10.53
1986,5,23,407.3,26.25,27.28,25.3,5.63,3.12,101.52,2.81
1986,5,24,413.9,25.69,26.06,25.27,5.41,4.35,101.71,0.98
1986,5,25,395,25.89,26.59,24.82,6.74,4.82,101.63,0.63
1986,5,26,401.3,26.32,27.19,25.55,7.45,5.9,101.49,0.37
1986,5,27,416.4,26.31,27.08,25.61,7.51,7.01,101.52,0.56
1986,5,28,392.4,26.17,27.07,25.14,6.91,6.52,101.64,0.04
1986,5,29,388.1,25.97,26.87,24.73,7.26,6.36,101.58,0.01
1986,5,30,396.8,26.08,26.95,25.02,6.3,5.67,101.4,0.04
1986,5,31,410.4,26.28,27.01,25.33,6.58,5.88,101.21,1.58
1986,6,1,415.8,27.15,28.19,26.17,6.5,5.21,101.08,5.47
1986,6,2,418.7,27.23,28.14,26.6,6.43,4.76,101.19,3.4
1986,6,3,410.2,26.87,27.8,26.18,7.62,6.11,101.3,3.17
1986,6,4,406.8,26.37,27.07,25.64,7.7,7.21,101.17,2.08
1986,6,5,419.9,26.31,27.23,25.31,5.4,3.5,101.02,0.94
1986,6,6,417,27.04,28.3,25.85,6.48,3.69,101.11,8.98
1986,6,7,423.7,26.87,27.69,26.24,8.01,5.41,101.32,17.93
1986,6,8,423.5,26.76,27.49,25.98,5.4,3.35,101.57,12.33
1986,6,9,412.8,26.82,27.67,26.02,3.27,2.3,101.71,2.45
1986,6,10,407.9,27.26,28.33,26.09,2.98,2.54,101.8,3.02
1986,6,11,408.2,27.29,28.08,26.53,3.35,2.84,101.72,8.85
1986,6,12,406.5,27.32,28.31,26.48,3.59,2.83,101.67,9.49
1986,6,13,417.6,26.85,28.01,25.92,3.13,2.38,101.78,7.13
1986,6,14,413.9,27.07,28.05,26.01,5.92,3.96,101.75,17.57
1986,6,15,413.3,27.15,27.9,26.38,6.27,4.99,101.68,16.2
1986,6,16,421.4,26.83,27.58,26.01,4.88,3.75,101.77,9.94
1986,6,17,419.6,27.12,27.93,26.19,4.46,3.44,101.73,5.58
1986,6,18,414.3,27.23,27.66,26.91,4.82,3.48,101.56,12.44
1986,6,19,420.2,27.4,27.92,27.05,4.84,3.96,101.57,25.61
1986,6,20,406.1,27.6,28.5,26.69,5.12,3.88,101.63,14.94
1986,6,21,406.5,26.98,27.83,26.01,2.95,1.84,101.55,17.63
1986,6,22,406.8,26.48,27.04,25.99,2.96,2.74,101.62,11.41
1986,6,23,401.9,26.69,27.4,26,3.03,2.49,101.69,6.23
1986,6,24,413.3,27.45,28.44,26.35,2.96,1.75,101.75,6.64
1986,6,25,415.1,27.64,28.39,26.69,3.05,1.77,101.84,6.55
1986,6,26,419.6,28.06,28.74,27.32,4.21,3.16,101.96,3.31
1986,6,27,424,27.65,28.31,27.21,4.73,4.12,102.02,4.66
1986,6,28,411.9,27.21,27.7,26.74,4,3.69,101.84,9.27
1986,6,29,414.5,27.42,28.05,26.44,4.64,3.9,101.77,5.81
1986,6,30,417.8,28.18,29.15,27.4,4.66,3.24,101.82,3.81
1986,7,1,421.9,28.05,28.9,27.06,3.6,2.99,101.97,5.06
1986,7,2,412,28.12,29.04,27.05,4.32,2.61,101.92,5.41
1986,7,3,407.9,27.98,28.9,27.05,3.76,3.06,101.77,6.33
1986,7,4,423.6,27.33,27.77,26.75,4.38,2.69,101.84,4.11
1986,7,5,436.1,27.44,28.43,26.77,6.68,4.07,102.07,7.59
1986,7,6,428.4,27.55,28.57,26.74,5.62,4.7,102.21,9.53
1986,7,7,420.4,27.51,28.41,26.39,6.87,5.64,102.17,3.69
1986,7,8,413.2,27.58,28.55,26.69,4.29,4.09,102.1,6.58
1986,7,9,404.5,27.63,28.64,26.41,3.95,2.49,102.08,3.48
1986,7,10,405.5,28.29,29.58,27.21,3.69,2.01,102.07,2.99
1986,7,11,410.7,28.04,28.85,27.42,3.83,2.09,102.05,2.62
1986,7,12,413.7,28.21,29.43,27.24,4.41,3.58,102.07,6.61
1986,7,13,420.6,27.82,28.66,27.12,5.02,4.29,102.19,5.38
1986,7,14,408.7,27.9,28.78,26.82,4.77,3.48,102.2,1.33
1986,7,15,406.9,27.93,28.7,27.28,4.51,3.58,102.08,0.11
1986,7,16,404.1,28.22,29.2,27.29,5.62,4.21,102.01,0.24
1986,7,17,408.2,28.14,29.04,27.3,4.97,4.34,101.98,0.4
1986,7,18,418.7,27.78,28.5,26.95,4.04,2.69,101.91,4.62
1986,7,19,414.8,28.3,29.33,27.26,3.55,1.75,101.72,5.56
1986,7,20,417.1,28.55,29.06,27.67,3.91,3.01,101.53,3.96
1986,7,21,424.5,28.73,29.06,28.15,3.91,3,101.65,5.85
1986,7,22,435.1,28.46,29.34,27.71,3.66,2.29,101.99,5.15
1986,7,23,425.4,28.39,29.29,27.33,3.27,2.41,102.05,4.53
1986,7,24,411.9,28.23,29.11,27.51,2.98,1.76,101.93,4.66
1986,7,25,421.6,27.98,28.55,27.34,3.44,2.31,101.85,6.47
1986,7,26,419.4,27.98,29.06,27.14,3.86,2.86,101.84,6.57
1986,7,27,421.6,28.37,29.34,27.08,2.98,2.28,101.77,4.61
1986,7,28,434.9,28.44,29.1,27.77,3.49,2.88,101.71,7.28
1986,7,29,413.2,28.74,29.53,27.64,5.77,4.13,101.6,2.68
1986,7,30,412.9,29.12,30.2,27.86,4.75,4.09,101.54,1.27
1986,7,31,418.2,29.08,29.97,28.35,4.66,4.05,101.48,2.23
1986,8,1,413.1,28.84,29.43,28.12,4.59,3.83,101.41,3.63
1986,8,2,412.4,29.03,30.14,27.92,4.84,4.11,101.56,2.22
1986,8,3,415.9,29.18,30.19,28.37,5.47,4.64,101.76,8.53
1986,8,4,429.6,28.98,29.86,28.19,5.08,4.05,101.86,5.2
1986,8,5,411,28.46,29.28,27.65,5.44,4.33,101.86,1.92
1986,8,6,408.5,28.56,29.35,27.69,5.59,4.66,101.86,2.45
1986,8,7,425.8,28.58,29.3,27.82,5.43,4.29,101.84,1.16
1986,8,8,412.3,28.51,29.33,27.63,5.05,4.56,101.69,2.27
1986,8,9,412.1,28.44,29.42,27.47,5.57,4.84,101.7,4.3
1986,8,10,411.1,27.27,27.97,26.67,8.27,6.16,101.69,17.31
1986,8,11,422,27.21,28.08,26.47,8.2,6.55,101.71,7.91
1986,8,12,418.9,27.69,28.71,27,6.01,5.14,101.68,6.9
1986,8,13,414.4,27.96,28.6,27.11,4.94,4.12,101.77,4.92
1986,8,14,416,28.07,28.97,27.32,4.34,3.62,101.78,3.41
1986,8,15,421.4,27.92,28.58,27.44,3.41,1.99,101.63,17.68
1986,8,16,406.8,27.86,28.78,27.33,2.57,1.66,101.44,12.22
1986,8,17,421.2,27.59,28.9,26.69,3.66,2.42,101.34,14.17
1986,8,18,428.2,27.64,28.64,26.97,6.12,4.69,101.22,7.6
1986,8,19,422.9,27.71,28.88,26.73,6.76,5.79,101.34,6.56
1986,8,20,430.1,27.8,28.59,27.14,5.26,3.81,101.66,2.8
1986,8,21,427.6,28.33,29.09,27.3,6.67,5.15,101.87,2.2
1986,8,22,428,28.43,29.17,27.57,5.34,4.73,101.96,0.87
1986,8,23,410.6,28.37,29.47,27.28,5.76,5.04,101.71,1.96
1986,8,24,413.3,28.23,29.09,27.09,4.78,3.68,101.48,1.06
1986,8,25,432.8,28.32,28.87,27.69,4.37,3.32,101.6,3.37
1986,8,26,430.3,28.23,28.68,27.69,4.22,3.79,101.84,1.39
1986,8,27,418,28.47,29.19,27.71,5.79,4.26,101.81,1.4
1986,8,28,438.7,28.15,28.88,27.55,3.76,2.98,101.67,1.05
1986,8,29,408.7,28.63,29.51,27.73,5.62,4.55,101.74,1.32
1986,8,30,407.8,28.38,29.35,27.43,7.17,6.2,101.8,3.07
1986,8,31,414.9,28.37,29.23,27.75,7.36,6.15,101.65,1.82
1986,9,1,415.9,28.3,29.27,27.4,4.8,4.26,101.56,0.82
1986,9,2,420.8,28.21,29,27.56,3.41,2.81,101.54,5.31
1986,9,3,412,28.23,29.55,27.21,3.1,2.13,101.53,6.07
1986,9,4,419.3,28.54,29.81,27.33,3.18,2.92,101.48,9.37
1986,9,5,425.2,28.48,29.29,27.58,3.02,2.34,101.36,13.92
1986,9,6,423.8,28.11,28.48,27.65,3.97,2.45,101.35,14.3
1986,9,7,436.6,28,28.82,27.13,3.43,2.42,101.5,11.48
1986,9,8,429.9,28.07,28.65,27.51,3.46,1.6,101.68,4.82
1986,9,9,421.9,28.14,29.18,27.17,5.45,4.19,101.82,2.63
1986,9,10,407.1,28.29,29.14,27.4,6.88,5.97,101.87,0.4
1986,9,11,399.9,28.41,29.31,27.69,6.84,5.26,101.83,0.89
1986,9,12,408.1,28.23,29.11,27.48,4.8,4.1,101.69,0.71
1986,9,13,408.1,28.14,28.91,27.58,4.02,3.41,101.68,0.21
1986,9,14,407.5,28.01,28.81,27.21,5.54,4.13,101.76,1.05
1986,9,15,404.2,28.3,29.21,27.52,6.86,5.7,101.79,1.13
1986,9,16,410.5,28.15,28.9,27.48,6.17,5.3,101.8,1.9
1986,9,17,419.3,27.66,28.44,26.78,7.84,6.91,101.81,4.38
1986,9,18,413.5,27.88,28.79,26.99,7.15,6.88,101.87,0.51
1986,9,19,410.9,27.94,28.73,27.28,7.25,6.28,101.95,2.33
1986,9,20,411.6,27.43,28.26,26.72,5.88,5.4,101.96,6.63
1986,9,21,410.1,27.38,28.3,26.58,5.89,5.02,101.89,10.42
1986,9,22,414,27.39,28.24,26.65,4.97,4.58,101.69,9.08
1986,9,23,415.2,27.46,28.2,26.69,4.45,3.32,101.6,5.24
1986,9,24,404.3,27.51,28.34,26.74,4.6,3.12,101.65,1.53
1986,9,25,408.1,28.01,28.73,27.34,6.07,4.77,101.89,0.38
1986,9,26,411.1,28.06,29.1,27.19,6.11,5.45,101.99,0.52
1986,9,27,434.4,27.8,28.64,27.18,4.73,4.06,101.84,0.51
1986,9,28,423.3,27.7,28.26,27.37,6.25,4.77,101.8,1.77
1986,9,29,419.7,27.85,28.47,27.14,6.5,5.95,101.95,2.46
1986,9,30,414.8,27.92,28.76,27.31,5.62,4.81,102.07,0.73
1986,10,1,421.4,27.4,27.98,26.85,5.23,4.51,101.92,0.71
1986,10,2,414.7,27.61,28.39,26.93,5.84,5.25,101.79,0.86
1986,10,3,408.1,27.92,28.76,27.27,5.48,4.41,101.81,0.43
1986,10,4,416.7,27.68,28.43,27.07,4.92,3.38,101.79,0.4
1986,10,5,407.5,27.67,28.8,26.78,3.54,1.83,101.65,0.12
1986,10,6,411.3,27.95,29.25,26.86,2.71,1.71,101.57,0.01
1986,10,7,421.3,27.78,28.81,27.03,4.7,2.86,101.68,0.4
1986,10,8,409.1,27.73,28.4,27.15,4.73,3.91,101.82,1.03
1986,10,9,413.1,27.51,28.25,26.69,4.27,3.74,101.78,1.19
1986,10,10,416.5,27.4,28.01,26.66,2.71,2.09,101.58,3.07
1986,10,11,409.5,27.72,28.56,27.01,3.59,2.35,101.58,1.44
1986,10,12,411.1,27.97,28.94,27.08,4.7,4.04,101.67,0.4
1986,10,13,409.4,27.8,28.67,27,5.37,4.92,101.64,0.78
1986,10,14,422.6,27.33,27.89,26.59,4.92,3.67,101.48,11.41
1986,10,15,428.4,27.6,28.51,26.65,4.46,3.17,101.42,7.79
1986,10,16,426.9,26.05,26.65,25.54,6.69,4.73,101.29,3.65
1986,10,17,404,25.75,26.81,25.08,7.84,7.49,101.37,1.47
1986,10,18,388.4,25.57,26.49,24.82,8.22,7.64,101.55,6.65
1986,10,19,405.8,25.67,26.43,25.05,10.24,9.23,101.69,21.74
1986,10,20,393.1,25.33,26.51,24.54,8.59,7.66,101.78,2.59
1986,10,21,403.4,24.87,25.98,23.89,6.59,6.02,101.8,2.78
1986,10,22,390.3,24.8,25.83,23.65,6.52,5.19,101.88,1.53
1986,10,23,400.4,25.46,26.15,24.82,7.69,6.66,101.96,0.03
1986,10,24,397.1,25.58,26.35,25.03,6.88,6.27,101.78,0.01
1986,10,25,408.1,25.71,26.73,24.62,5.86,4.21,101.58,0.34
1986,10,26,406.6,26.33,27.44,25.42,5.16,4.67,101.6,4.1
1986,10,27,431.2,26.5,27.54,25.69,4.76,3.53,101.56,6.63
1986,10,28,419.3,26.19,26.82,25.58,4.39,3.11,101.8,4.79
1986,10,29,424.7,26.59,27.47,25.63,6.49,4.91,101.79,4.24
1986,10,30,408.9,26.75,27.6,26.14,4.84,3.7,101.62,4.01
1986,10,31,414,26.54,27.25,25.9,7.06,5.66,101.92,2.65
1986,11,1,410.5,26.98,27.98,26.19,7.08,5.78,102.14,1.28
1986,11,2,420.8,26.05,26.69,25.37,4.66,3.49,101.91,1.19
1986,11,3,418.6,25.31,25.91,24.64,4.85,4.23,101.67,1.01
1986,11,4,416.4,26,26.97,25.12,4.21,3.53,101.62,0.79
1986,11,5,401.1,26.31,27.25,25.51,4.99,4.12,101.65,0.25
1986,11,6,408.8,26.8,27.94,25.83,6.45,4.78,101.85,0.35
1986,11,7,403.2,26.74,27.4,26.19,8.17,7.36,102.12,0.67
1986,11,8,409,26.58,27.34,25.91,9.82,8.11,102.12,4.26
1986,11,9,422.1,26.46,27.17,25.87,8.02,7.07,101.97,3.31
1986,11,10,410.2,26.05,26.76,25.3,8.76,7.34,101.88,1.04
1986,11,11,424.1,26.27,26.78,25.93,8.08,7.01,101.78,3.21
1986,11,12,416.7,26.3,27.11,25.44,6.8,5.83,101.82,1.97
1986,11,13,419.1,26.12,26.81,25.63,5.34,4.46,101.86,11.47
1986,11,14,424.7,26.05,26.73,25.51,9.91,8.3,101.92,7.06
1986,11,15,415.3,26.21,27.26,25.42,8.44,5.02,101.83,3.02
1986,11,16,416.9,25.96,26.71,25.43,5.2,4.22,101.76,0.57
1986,11,17,414.6,26.15,27.09,25.54,4.27,2.95,101.68,0.05
1986,11,18,398.6,26.3,27.19,25.38,3.21,1.7,101.59,0.01
1986,11,19,383.1,25.98,26.98,24.83,3.64,2.37,101.5,0.14
1986,11,20,399.7,26.55,27.69,25.36,3.85,3.25,101.58,0.47
1986,11,21,394.3,25.66,26.66,24.61,5.27,3.85,101.65,8.64
1986,11,22,417.8,25.08,26.01,24.14,5.57,5.06,101.66,9.87
1986,11,23,404,25.73,26.38,24.95,7.95,5.73,101.75,4.77
1986,11,24,400.3,26.42,27.16,25.95,7.95,6.91,101.83,1.13
1986,11,25,398.4,26.35,27.15,25.75,7.31,6.41,101.83,0.31
1986,11,26,402.9,25.62,26.12,25.22,7.62,4.95,101.75,0.04
1986,11,27,410.6,25.58,25.98,25.18,4.98,3.28,101.57,0.64
1986,11,28,425.9,25.68,26.37,25.05,5.38,4.84,101.48,2.87
1986,11,29,421,26.22,27.08,25.62,6.77,5.59,101.34,10.78
1986,11,30,422.7,25.82,26.61,25.08,7.97,5.95,101.15,6.26
1986,12,1,410.9,25.4,26.41,24.38,3.6,2.78,101.19,2.7
1986,12,2,418.1,25.5,26.12,24.62,5.68,4.09,101.41,1.78
1986,12,3,392.6,23.23,24.39,21.93,6.27,4.88,101.75,0.28
1986,12,4,400.4,22.62,24.23,20.39,5.81,5.09,102.01,0.87
1986,12,5,402.4,23.73,24.09,23.21,8.93,7.16,101.81,20.75
1986,12,6,407.7,23.78,24.3,23.12,11.33,10.2,101.93,3.05
1986,12,7,398.5,24.26,24.87,23.8,9.77,8.44,102.06,4.86
1986,12,8,409.8,24.86,25.58,24.12,7.41,6.66,101.98,0.27
1986,12,9,385.3,24.95,25.53,24.59,7.27,6.2,101.94,0
1986,12,10,402.7,25.14,25.82,24.39,7.23,5.88,101.79,4.93
1986,12,11,407.8,25.57,26.45,24.95,7.83,6.27,101.81,0.62
1986,12,12,403.3,25.46,26.44,24.69,5.93,4.63,101.95,0.13
1986,12,13,418.2,23.87,24.68,22.51,8.92,6.45,102.11,0.35
1986,12,14,418.7,23.94,24.44,23.28,9.94,8.94,102.27,0.88
1986,12,15,402.3,23.79,24.4,23.3,7.9,6.11,102.23,1.08
1986,12,16,392.5,23.67,24.76,22.95,6.09,4.66,102,0.32
1986,12,17,392,23.48,24.73,22.44,5.19,3.41,101.81,0
1986,12,18,381,23.75,25.24,22.26,3.57,1.58,101.63,0.01
1986,12,19,391.2,23.49,24.99,21.75,4.05,2.39,101.71,0.76
1986,12,20,398.6,24.32,25.58,23.14,5.08,3.16,101.73,2.31
1986,12,21,384.6,22.47,23.51,21.19,6.45,5.64,101.86,0.37
1986,12,22,385.2,23.31,24.14,22.05,9.33,6.59,101.82,0.35
1986,12,23,409,24.6,25.07,23.82,11.62,10.58,101.57,7.37
1986,12,24,414.3,25.16,25.94,24.04,11,8.33,101.29,8.9
1986,12,25,409.1,23.69,24.54,22.51,5.26,2.98,101.59,2.7
1986,12,26,402.9,23.34,23.85,22.79,7.38,4.55,101.66,14.37
1986,12,27,395.8,23.07,23.42,22.24,5.13,2.21,101.52,18.75
