date,avg_hourly_temperature,max_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,min_relative_humidity,max_wind_speed,avg_hourly_wind_speed,min_wind_speed,max_pressure_sea,avg_hourly_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,min_visibility,cooldegdays,precipitation,rain,snow,snow_on_ground
1990-01-01,-2.92,-0.4,-5.2,,-13.0,82,73.4,62,37,26.17,15,102.28,101.3,100.08,100.07,99.11,97.94,40200,24562.5,8000,0.0,0.0,0.0,0.0,7.0
1990-01-02,-1.78,0.7,-4.5,,-11.0,82,74.7,63,41,21.75,0,102.31,102.2,102.04,100.11,100.01,99.87,32200,24525.0,12900,0.0,0.0,0.0,0.0,7.0
1990-01-03,1.34,4.7,-4.5,,-9.0,91,77.6,63,24,17.83,9,102.38,102.01,101.61,100.17,99.84,99.47,24100,16433.3,9700,0.0,0.0,0.0,0.0,7.0
1990-01-04,3.07,5.3,-0.8,,-6.0,95,84.5,71,31,21.54,9,101.68,100.89,100.07,99.51,98.75,97.97,25000,16533.3,4800,0.0,3.8,3.8,0.0,4.0
1990-01-05,-1.9,0.0,-5.5,,-9.0,87,72.3,60,22,13.67,7,102.41,102.07,101.75,100.21,99.87,99.57,32200,26133.3,14500,0.0,0.0,0.0,0.0,0.0
1990-01-06,-4.26,0.0,-8.7,,-13.0,93,80.0,62,37,13.67,0,102.32,101.85,101.44,100.07,99.64,99.24,40200,21562.5,4800,0.0,0.0,0.0,0.0,0.0
1990-01-07,-0.43,3.3,-7.7,,-11.0,92,82.4,69,33,20.42,6,102.05,101.28,100.95,99.81,99.11,98.81,25000,15908.3,11300,0.0,0.0,0.0,0.0,0.0
1990-01-08,0.14,3.9,-4.2,,-6.0,94,83.9,72,20,9.75,0,101.3,100.94,100.55,99.11,98.78,98.41,16100,8075.0,3200,0.0,0.0,0.0,0.0,0.0
1990-01-09,2.35,3.9,0.7,,,96,82.6,73,24,16.12,9,100.68,100.46,100.03,98.54,98.33,97.91,16100,11912.5,3200,0.0,4.6,4.6,0.0,0.0
1990-01-10,0.31,2.2,-2.3,,-8.0,95,88.0,76,26,18.71,7,101.08,100.51,99.93,98.91,98.36,97.81,32200,15783.3,4800,0.0,4.8,4.6,0.2,0.0
1990-01-11,0.85,4.5,-2.6,,-8.0,98,82.9,71,37,27.54,17,100.79,99.45,98.76,98.64,97.34,96.68,25000,15241.7,3600,0.0,2.2,0.0,2.2,0.0
1990-01-12,-5.33,-1.7,-9.2,,-17.0,81,73.5,64,41,29.33,19,101.1,99.97,99.11,98.87,97.79,96.98,40200,22254.2,2000,0.0,0.2,0.0,0.2,2.0
1990-01-13,-7.92,-4.4,-13.1,,-20.0,86,73.7,63,35,22.42,4,102.44,102.14,101.18,100.21,99.89,98.94,40200,29412.5,16100,0.0,0.0,0.0,0.0,1.0
1990-01-14,-3.33,-1.3,-6.1,,-11.0,89,77.5,68,37,18.67,4,102.79,102.41,101.97,100.57,100.2,99.77,32200,22558.3,4000,0.0,0.2,0.0,0.2,1.0
1990-01-15,0.72,5.6,-4.3,,-7.0,95,82.7,63,19,8.25,0,102.17,101.81,101.57,100.01,99.64,99.44,25000,14991.7,6400,0.0,0.0,0.0,0.0,1.0
1990-01-16,1.18,5.1,-0.8,,-4.0,100,91.1,77,15,7.54,0,102.56,102.38,102.14,100.37,100.2,99.97,11300,5100.0,200,0.0,0.0,0.0,0.0,0.0
1990-01-17,5.27,9.4,1.4,,,100,95.9,91,28,14.88,0,102.31,101.47,100.8,100.14,99.34,98.71,11300,3970.8,0,0.0,4.2,4.2,0.0,0.0
1990-01-18,2.62,8.7,-1.9,,-8.0,91,77.8,67,33,25.67,15,102.51,101.6,100.73,100.31,99.45,98.64,40200,21175.0,12900,0.0,0.3,0.3,0.0,0.0
1990-01-19,-3.1,-0.5,-7.1,,-11.0,76,69.8,60,31,13.42,0,103.25,102.95,102.53,101.01,100.72,100.31,40200,29183.3,14500,0.0,0.0,0.0,0.0,0.0
1990-01-20,-1.85,0.6,-5.0,,-7.0,83,75.2,68,20,7.54,0,102.43,101.77,101.1,100.21,99.58,98.94,25000,20362.5,12900,0.0,0.0,0.0,0.0,0.0
1990-01-21,-4.92,-0.2,-7.0,,-13.0,94,88.2,77,28,13.21,4,101.03,100.78,100.53,98.87,98.59,98.34,24100,9245.8,2000,0.0,1.8,0.2,1.6,0.0
1990-01-22,-0.6,1.1,-4.3,,-9.0,96,83.7,70,35,21.25,9,101.11,100.56,100.25,98.94,98.41,98.11,25000,14962.5,2400,0.0,1.4,0.0,1.4,3.0
1990-01-23,-1.67,2.1,-6.1,,-11.0,96,80.2,68,31,17.84,9,101.66,101.26,100.35,99.47,99.08,98.21,25000,17952.6,2000,0.0,3.0,0.4,1.8,3.0
1990-01-24,3.3,6.2,-0.8,,,98,79.4,65,54,29.42,0,101.53,100.52,99.73,99.37,98.4,97.64,32200,19412.5,8000,0.0,1.0,1.0,0.0,2.0
1990-01-25,2.05,7.1,-1.2,,-4.0,96,84.9,69,69,28.0,0,101.48,100.32,99.19,99.31,98.19,97.11,25000,15750.0,2800,0.0,4.0,4.0,0.0,0.0
1990-01-26,-0.21,1.3,-1.9,,-8.0,90,77.2,67,48,32.0,17,101.9,100.9,99.87,99.71,98.74,97.74,40200,26537.5,9700,0.0,0.0,0.0,0.0,0.0
1990-01-27,3.87,9.6,-2.6,,-7.0,82,60.5,42,44,23.83,11,102.03,101.43,100.69,99.84,99.29,98.61,40200,27029.2,16100,0.0,0.0,0.0,0.0,0.0
1990-01-28,0.02,5.0,-3.5,,-10.0,71,62.3,53,59,25.88,6,102.71,102.34,101.09,100.51,100.15,98.97,40200,31333.3,25000,0.0,0.0,0.0,0.0,0.0
1990-01-29,-0.76,0.6,-2.5,,-7.0,96,85.5,66,26,15.12,4,102.51,101.5,100.73,100.31,99.32,98.57,25000,12475.0,1200,0.0,5.2,0.0,5.2,0.0
1990-01-30,-1.97,1.7,-8.5,,-11.0,93,78.5,61,20,12.75,6,101.76,101.45,100.88,99.57,99.26,98.71,25000,22325.0,16100,0.0,0.0,0.0,0.0,6.0
1990-01-31,-1.6,1.2,-4.9,,-8.0,91,79.0,63,17,9.79,0,102.59,102.31,101.7,100.37,100.11,99.51,40200,21925.0,11300,0.0,0.0,0.0,0.0,6.0
1990-02-01,1.2,5.1,-4.2,,-6.0,98,89.2,67,30,13.17,4,102.17,101.52,100.96,99.97,99.36,98.84,19300,7600.0,0,0.0,0.2,0.2,0.0,5.0
1990-02-02,-5.36,0.9,-8.2,,-15.0,92,79.0,60,31,20.62,9,102.63,102.05,101.68,100.37,99.82,99.51,40200,13220.8,1200,0.0,3.0,0.0,3.4,0.0
1990-02-03,-9.44,-7.9,-10.8,,-18.0,93,79.5,55,20,15.67,9,102.92,102.45,101.66,100.64,100.19,99.41,25000,13416.7,2000,0.0,2.9,0.0,3.2,4.0
1990-02-04,-8.8,-4.9,-11.9,,-18.0,92,78.9,63,28,18.79,7,102.29,101.75,101.49,100.01,99.51,99.24,40200,26279.2,3200,0.0,1.0,0.0,1.0,5.0
1990-02-05,-4.03,1.5,-13.9,,-20.0,85,80.2,74,33,16.42,0,102.41,102.01,101.4,100.11,99.8,99.24,24100,17033.3,12900,0.0,0.0,0.0,0.0,5.0
1990-02-06,1.92,5.6,-0.7,,-4.0,96,77.9,61,17,9.79,0,102.0,101.77,101.33,99.84,99.61,99.17,19300,12945.8,4800,0.0,0.0,0.0,0.0,5.0
1990-02-07,1.52,5.7,-2.1,,-3.0,100,86.7,66,15,7.21,0,102.09,101.75,101.47,99.91,99.59,99.31,11300,5762.5,200,0.0,0.0,0.0,0.0,1.0
1990-02-08,5.09,9.0,0.8,,,97,81.8,66,33,19.62,7,102.04,101.46,100.7,99.87,99.33,98.61,25000,13179.2,2400,0.0,0.0,0.0,0.0,0.0
1990-02-09,6.75,10.4,1.1,,,93,80.7,68,28,18.71,6,100.64,100.46,100.28,98.51,98.36,98.21,25000,14187.5,4800,0.0,1.6,1.6,0.0,0.0
1990-02-10,-0.67,1.5,-5.2,,-8.0,91,69.5,43,52,22.67,4,100.96,100.57,100.18,98.77,98.41,98.04,40200,27900.0,8000,0.0,0.0,0.0,0.0,0.0
1990-02-11,-3.33,1.0,-6.7,,-10.0,85,72.5,57,17,7.04,0,101.5,101.24,100.93,99.31,99.05,98.74,40200,31966.7,25000,0.0,0.0,0.0,0.0,0.0
1990-02-12,-0.93,1.4,-3.2,,-7.0,85,69.5,57,20,12.62,0,102.01,101.81,101.5,99.84,99.62,99.31,40200,29641.7,11300,0.0,0.0,0.0,0.0,0.0
1990-02-13,4.73,11.6,-0.9,,-5.0,96,74.0,54,39,20.21,11,101.48,100.85,100.4,99.31,98.73,98.34,40200,23800.0,4800,0.0,7.4,6.2,1.2,0.0
1990-02-14,-4.3,-0.6,-6.6,,-13.0,79,63.3,49,35,19.67,13,103.06,102.64,101.65,100.81,100.41,99.47,40200,30387.5,8000,0.0,0.4,0.0,0.4,1.0
1990-02-15,-5.73,-4.2,-7.7,,-16.0,100,90.5,85,30,21.04,11,102.75,101.92,100.94,100.51,99.69,98.74,6400,2608.3,600,0.0,21.2,2.8,14.0,6.0
1990-02-16,-2.29,2.0,-5.5,,-11.0,98,87.5,64,43,17.17,0,101.08,100.74,100.29,98.91,98.57,98.14,25000,10783.3,200,0.0,4.4,4.4,0.0,13.0
1990-02-17,-10.38,-1.3,-16.2,,-24.0,90,70.3,61,35,19.54,0,103.92,103.01,101.18,101.57,100.72,99.01,40200,29670.8,6400,0.0,0.0,0.0,0.0,12.0
1990-02-18,-7.02,2.8,-19.3,,-24.0,83,69.0,57,37,14.42,0,103.92,102.72,101.36,101.54,100.46,99.21,40200,25533.3,16100,0.0,0.0,0.0,0.0,12.0
1990-02-19,-2.85,1.8,-8.1,,-17.0,79,70.2,58,46,28.04,7,102.77,101.91,101.32,100.51,99.71,99.17,40200,28145.8,12900,0.0,0.2,0.0,0.2,10.0
1990-02-20,-7.37,-1.7,-12.0,,-18.0,77,64.4,50,20,12.79,0,103.74,103.41,102.83,101.47,101.14,100.57,40200,31966.7,25000,0.0,0.0,0.0,0.0,10.0
1990-02-21,-0.5,6.0,-7.6,,-14.0,75,56.6,34,22,16.17,9,103.2,102.78,102.15,100.94,100.58,99.97,40200,29508.3,24100,0.0,0.0,0.0,0.0,10.0
1990-02-22,2.02,3.8,-1.0,,-3.0,98,83.0,51,28,10.0,0,102.04,100.86,99.96,99.87,98.72,97.84,25000,11837.5,200,0.0,31.0,31.0,0.0,9.0
1990-02-23,-1.22,1.6,-7.0,,-10.0,96,84.9,72,31,19.96,11,100.94,100.5,99.89,98.74,98.34,97.77,40200,16850.0,1200,0.0,2.0,0.8,1.0,7.0
1990-02-24,-6.75,-4.1,-12.5,,-22.0,92,83.0,71,35,20.88,0,101.84,100.86,100.52,99.57,98.65,98.34,25000,10333.3,1600,0.0,1.0,0.0,1.0,8.0
1990-02-25,-16.22,-12.2,-19.5,,-30.0,83,69.4,53,43,25.38,7,104.46,103.58,102.05,102.07,101.23,99.77,40200,27191.7,3200,0.0,0.0,0.0,0.0,9.0
1990-02-26,-11.03,-5.6,-18.3,,-23.0,88,68.5,51,26,13.38,0,104.56,104.12,103.22,102.17,101.8,100.97,40200,30925.0,24100,0.0,0.0,0.0,0.0,9.0
1990-02-27,-2.94,1.7,-7.0,,-14.0,90,69.2,59,39,22.96,13,103.16,102.57,102.15,100.91,100.35,99.97,40200,24141.7,1200,0.0,0.6,0.0,0.6,9.0
1990-02-28,-6.36,-4.0,-10.0,,-14.0,73,64.3,59,22,15.21,4,103.44,103.22,103.04,101.17,100.97,100.77,40200,31266.7,25000,0.0,0.0,0.0,0.0,9.0
1990-03-01,-3.27,2.4,-10.9,,-17.0,84,71.7,62,52,26.83,7,103.05,102.29,101.37,100.77,100.08,99.21,40200,27920.8,24100,0.0,0.0,0.0,0.0,9.0
1990-03-02,1.48,5.0,-3.7,,-8.0,79,65.6,54,35,22.29,13,101.37,100.94,100.63,99.21,98.79,98.51,25000,22800.0,19300,0.0,0.0,0.0,0.0,6.0
1990-03-03,-6.72,-3.0,-12.5,,-18.0,73,64.3,56,33,20.46,11,102.22,101.63,101.2,99.94,99.4,99.01,40200,30858.3,24100,0.0,0.0,0.0,0.0,4.0
1990-03-04,-9.03,-4.8,-12.5,,-18.0,77,66.8,57,22,7.04,0,102.96,102.45,102.21,100.67,100.19,99.94,40200,23275.0,12900,0.0,0.0,0.0,0.0,4.0
1990-03-05,-9.44,-5.2,-13.5,,-20.0,73,56.8,44,17,11.75,6,103.61,103.39,103.0,101.31,101.1,100.71,40200,32600.0,25000,0.0,0.0,0.0,0.0,3.0
1990-03-06,-9.13,-5.6,-12.8,,-20.0,67,52.2,37,22,16.04,4,104.7,104.19,103.68,102.37,101.89,101.37,40200,32600.0,25000,0.0,0.0,0.0,0.0,3.0
1990-03-07,-7.01,-3.6,-10.9,,-18.0,77,58.9,51,19,13.88,6,104.92,104.62,104.26,102.61,102.33,101.97,40200,32600.0,25000,0.0,0.0,0.0,0.0,3.0
1990-03-08,-3.82,3.3,-11.6,,-16.0,87,73.7,55,15,9.04,0,104.12,103.48,102.59,101.81,101.24,100.37,32200,25191.7,16100,0.0,0.0,0.0,0.0,3.0
1990-03-09,0.39,2.9,-3.1,,-6.0,96,88.8,77,11,4.88,0,102.56,102.16,101.97,100.34,99.98,99.81,25000,10279.2,4000,0.0,1.0,1.0,0.0,2.0
1990-03-10,3.12,5.1,0.8,,,100,92.0,84,19,6.71,0,102.4,102.23,102.09,100.24,100.07,99.94,11300,4554.2,200,0.0,1.2,1.2,0.0,1.0
1990-03-11,4.03,6.6,1.7,,,100,85.2,60,26,14.38,4,102.51,102.28,101.93,100.37,100.13,99.77,32200,12037.5,200,0.0,11.2,11.2,0.0,0.0
1990-03-12,2.83,7.3,0.7,,,100,95.5,88,13,6.12,0,101.97,101.74,101.46,99.81,99.59,99.34,6400,3025.0,200,0.0,5.5,5.5,0.0,0.0
1990-03-13,12.83,21.4,0.9,25.0,,100,90.0,67,20,11.46,0,101.76,101.58,101.44,99.71,99.51,99.31,32200,8100.0,0,0.0,0.0,0.0,0.0,0.0
1990-03-14,10.45,16.0,7.1,,,100,92.2,76,13,5.92,0,101.63,101.45,101.2,99.51,99.36,99.14,19300,6358.3,200,0.0,0.0,0.0,0.0,0.0
1990-03-15,10.92,16.8,6.2,,,100,86.2,66,13,6.17,0,101.56,101.4,101.28,99.47,99.31,99.21,9700,6054.2,2000,0.0,0.0,0.0,0.0,0.0
1990-03-16,9.72,12.5,6.0,,,97,91.2,84,19,9.83,2,101.21,101.04,100.78,99.11,98.95,98.71,25000,10262.5,1600,0.0,1.4,1.4,0.0,0.0
1990-03-17,8.22,13.0,2.9,,,97,76.8,53,48,19.38,6,100.69,100.26,99.88,98.61,98.18,97.84,40200,22195.8,1600,0.0,0.0,0.0,0.0,0.0
1990-03-18,1.8,4.9,-2.0,,-2.0,81,68.5,62,39,23.08,4,101.95,101.15,100.46,99.77,99.01,98.34,40200,31262.5,24100,0.0,0.0,0.0,0.0,0.0
1990-03-19,-1.5,0.3,-5.7,,-10.0,96,81.0,59,35,21.33,0,102.62,102.23,101.95,100.41,100.04,99.77,25000,13716.7,1200,0.0,2.4,0.0,3.0,0.0
1990-03-20,-0.72,4.6,-4.9,,-11.0,89,70.5,55,35,23.25,9,102.64,102.43,102.17,100.44,100.24,100.01,40200,32266.7,25000,0.0,0.0,0.0,0.0,3.0
1990-03-21,3.55,10.4,-2.9,,-6.0,84,61.6,36,24,11.96,6,102.39,102.2,102.05,100.21,100.05,99.94,40200,30341.7,16100,0.0,0.2,0.2,0.0,0.0
1990-03-22,7.12,12.5,2.4,,,89,74.6,45,31,20.12,6,102.12,101.3,100.76,99.97,99.19,98.67,40200,18254.2,9700,0.0,2.8,2.8,0.0,0.0
1990-03-23,-1.23,4.0,-6.5,,-12.0,96,72.2,59,46,27.33,11,103.12,102.32,101.24,100.87,100.12,99.11,40200,25904.2,3200,0.0,1.2,0.2,1.0,1.0
1990-03-24,-4.29,-1.1,-7.8,,-12.0,86,66.0,43,17,10.88,6,103.28,103.01,102.7,101.04,100.77,100.47,40200,32266.7,25000,0.0,0.0,0.0,0.0,0.0
1990-03-25,0.08,5.6,-5.0,,-9.0,79,61.7,37,33,20.75,11,102.67,102.3,101.99,100.44,100.11,99.81,40200,30591.7,24100,0.0,0.0,0.0,0.0,0.0
1990-03-26,-3.42,0.9,-7.4,,-13.0,86,63.6,51,43,23.33,9,103.17,102.69,101.88,100.91,100.47,99.71,40200,32600.0,25000,0.0,0.4,0.0,0.4,0.0
1990-03-27,-3.22,1.4,-7.7,,-12.0,82,64.5,53,26,15.04,7,103.34,103.11,102.88,101.11,100.88,100.67,40200,32029.2,11300,0.0,0.0,0.0,0.0,0.0
1990-03-28,0.62,7.5,-4.1,,-8.0,88,62.0,36,22,11.67,0,103.27,103.02,102.86,101.04,100.82,100.67,32200,26200.0,12900,0.0,0.0,0.0,0.0,0.0
1990-03-29,1.08,3.9,-4.5,,-8.0,73,59.4,41,30,20.54,7,103.38,103.16,102.75,101.17,100.96,100.57,32200,23887.5,19300,0.0,0.0,0.0,0.0,0.0
1990-03-30,3.16,5.0,0.8,,,98,93.0,74,28,14.29,0,102.65,102.07,101.75,100.47,99.91,99.61,6400,3066.7,800,0.0,1.4,1.2,0.0,0.0
1990-03-31,4.01,6.6,1.3,,,99,90.7,83,17,9.92,0,101.83,101.69,101.57,99.67,99.55,99.44,9700,5054.2,1200,0.0,0.0,0.0,0.0,0.0
1990-04-01,4.94,7.0,3.9,,,96,90.8,81,13,7.09,0,101.55,101.36,101.14,99.41,99.24,99.01,9700,4995.7,2000,0.0,0.0,0.0,0.0,0.0
1990-04-02,4.38,5.5,2.4,,,99,94.6,88,26,14.92,7,101.1,100.8,100.52,98.97,98.68,98.41,9700,4270.8,200,0.0,6.8,6.8,0.0,0.0
1990-04-03,3.9,7.5,1.0,,,95,86.3,67,28,12.12,0,100.77,100.67,100.47,98.64,98.55,98.34,32200,13929.2,4800,0.0,1.4,1.4,0.0,0.0
1990-04-04,3.07,6.0,0.8,,,96,77.6,53,44,30.25,22,100.37,99.62,99.23,98.24,97.52,97.14,40200,21775.0,6400,0.0,1.8,1.6,0.2,0.0
1990-04-05,2.76,5.7,-1.9,,-7.0,77,68.5,55,41,28.58,19,101.11,100.25,99.52,98.94,98.13,97.41,40200,29900.0,25000,0.0,0.0,0.0,0.0,0.0
1990-04-06,-0.8,4.2,-5.1,,-10.0,76,61.8,43,28,18.42,0,101.63,101.5,101.18,99.44,99.32,99.01,40200,30566.7,25000,0.0,0.0,0.0,0.0,0.0
1990-04-07,-0.6,3.0,-5.2,,-9.0,85,68.2,53,37,20.04,7,102.03,101.78,101.53,99.84,99.6,99.34,40200,31525.0,24100,0.0,0.0,0.0,0.0,0.0
1990-04-08,2.94,10.0,-3.5,,-8.0,85,56.9,38,37,19.88,9,102.57,102.32,102.04,100.41,100.16,99.84,40200,33195.8,24100,0.0,0.0,0.0,0.0,0.0
1990-04-09,9.89,16.5,3.6,,,63,46.3,26,41,23.25,4,102.58,102.15,101.7,100.41,100.04,99.61,40200,27125.0,24100,0.0,0.0,0.0,0.0,0.0
1990-04-10,6.62,9.6,0.7,,,98,89.6,62,35,18.17,6,101.71,100.95,100.43,99.61,98.85,98.31,25000,7970.8,2400,0.0,20.8,19.0,1.8,0.0
1990-04-11,1.79,7.6,-3.7,,-9.0,91,69.8,42,41,26.92,19,101.71,101.2,100.68,99.51,99.05,98.54,40200,27600.0,6400,0.0,0.0,0.0,0.0,0.0
1990-04-12,-1.7,1.4,-14.3,,-10.0,91,71.7,54,30,18.92,11,102.65,102.15,101.71,100.44,99.96,99.51,40200,26358.3,1600,0.0,0.2,0.0,0.6,0.0
1990-04-13,2.91,8.6,-2.8,,-7.0,89,68.3,53,30,17.75,9,102.83,102.69,102.55,100.67,100.51,100.41,25000,23266.7,16100,0.0,0.0,0.0,0.0,0.0
1990-04-14,4.64,8.9,1.1,,,97,85.4,73,28,16.67,0,102.51,101.7,101.04,100.34,99.56,98.94,25000,11758.3,3200,0.0,6.2,6.2,0.0,0.0
1990-04-15,6.37,12.9,0.0,,,90,79.9,62,41,22.5,13,101.47,101.2,100.94,99.31,99.09,98.87,25000,18391.7,9700,0.0,0.0,0.0,0.0,0.0
1990-04-16,3.66,9.7,-2.3,,-6.0,93,73.0,51,24,15.71,4,101.84,101.42,100.61,99.67,99.28,98.51,40200,28533.3,9700,0.0,4.8,4.8,0.0,0.0
1990-04-17,3.08,7.4,-0.7,,-7.0,89,72.2,57,46,34.67,22,102.43,101.31,100.3,100.24,99.16,98.21,40200,27775.0,9700,0.0,0.2,0.2,0.0,0.0
1990-04-18,3.64,10.5,-1.9,,-9.0,73,56.4,38,43,23.33,11,103.18,102.9,102.5,101.01,100.73,100.31,40200,32866.7,25000,0.0,0.0,0.0,0.0,0.0
1990-04-19,8.39,16.8,1.0,,,89,52.6,25,31,16.83,6,103.43,103.02,102.59,101.27,100.89,100.47,40200,28179.2,24100,0.0,0.0,0.0,0.0,0.0
1990-04-20,11.97,15.1,9.3,,,100,79.7,51,37,19.04,0,102.54,102.08,101.76,100.44,99.99,99.67,25000,11854.2,2400,0.0,10.8,10.8,0.0,0.0
1990-04-21,9.43,13.1,4.3,,,96,84.2,69,24,17.08,11,102.22,102.07,101.8,100.11,99.96,99.71,16100,9941.7,6400,0.0,0.0,0.0,0.0,0.0
1990-04-22,13.09,21.9,4.5,,,100,67.3,38,22,10.67,0,102.18,101.89,101.55,100.04,99.81,99.54,32200,17754.2,200,0.0,0.0,0.0,0.0,0.0
1990-04-23,12.17,17.6,6.0,,,92,65.4,48,19,8.62,0,102.02,101.88,101.73,99.94,99.8,99.64,25000,22675.0,14500,0.0,0.0,0.0,0.0,0.0
1990-04-24,11.86,18.2,3.8,,,86,62.9,49,20,8.0,0,101.93,101.73,101.44,99.84,99.65,99.37,24100,21300.0,19300,0.0,0.0,0.0,0.0,0.0
1990-04-25,22.89,31.1,11.6,38.0,,74,59.1,46,33,18.88,0,101.41,101.29,101.16,99.37,99.29,99.21,40200,23800.0,12900,3.4,0.0,0.0,0.0,0.0
1990-04-26,24.32,30.4,17.5,34.0,,70,52.6,37,28,18.21,7,101.38,101.25,101.13,99.37,99.26,99.17,32200,23587.5,16100,6.0,0.0,0.0,0.0,0.0
1990-04-27,23.53,30.3,16.5,32.0,,75,51.4,34,22,13.83,4,101.36,101.2,101.02,99.34,99.2,99.04,25000,21070.8,16100,5.4,0.0,0.0,0.0,0.0
1990-04-28,20.87,28.1,12.9,29.0,,78,51.7,35,28,12.04,0,101.08,100.75,100.41,99.07,98.75,98.44,24100,17562.5,8000,2.5,0.0,0.0,0.0,0.0
1990-04-29,18.52,25.6,11.3,27.0,,81,56.8,40,15,7.46,0,101.37,101.08,100.77,99.31,99.05,98.71,32200,21112.5,6400,0.4,0.0,0.0,0.0,0.0
1990-04-30,16.01,21.5,12.0,,,84,70.8,53,19,8.58,0,101.4,101.23,101.03,99.34,99.19,98.97,25000,17400.0,8000,0.0,0.0,0.0,0.0,0.0
1990-05-01,13.0,18.2,2.0,,,82,50.5,31,41,24.08,0,101.82,101.29,100.96,99.67,99.22,98.91,40200,28237.5,9700,0.0,0.0,0.0,0.0,0.0
1990-05-02,6.65,13.8,-0.1,,,73,50.6,27,28,14.17,6,102.79,102.32,101.87,100.61,100.19,99.71,40200,32829.2,24100,0.0,0.0,0.0,0.0,0.0
1990-05-03,7.85,13.4,-0.2,,,85,44.8,25,15,5.29,0,103.2,102.96,102.78,101.07,100.82,100.61,40200,30825.0,24100,0.0,0.0,0.0,0.0,0.0
1990-05-04,7.72,13.2,2.3,,,94,61.9,32,26,15.83,0,102.78,102.0,100.84,100.61,99.88,98.74,40200,25987.5,8000,0.0,8.2,8.2,0.0,0.0
1990-05-05,10.72,17.5,6.3,,,96,68.5,34,33,20.08,0,100.73,100.61,100.46,98.64,98.54,98.37,40200,28287.5,6400,0.0,4.8,4.8,0.0,0.0
1990-05-06,10.06,15.1,4.6,,,83,56.0,42,30,13.5,0,101.18,100.88,100.71,99.07,98.8,98.61,40200,33295.8,19300,0.0,0.0,0.0,0.0,0.0
1990-05-07,8.2,13.6,4.9,,,90,70.9,55,17,9.83,0,101.33,101.09,100.82,99.21,98.99,98.74,25000,17487.5,12900,0.0,0.0,0.0,0.0,0.0
1990-05-08,13.21,24.6,5.4,25.0,,96,71.5,37,48,19.33,7,101.39,101.13,100.75,99.27,99.06,98.77,25000,13133.3,4800,0.0,0.0,0.0,0.0,0.0
1990-05-09,19.82,25.2,13.2,27.0,,71,57.8,42,41,19.42,7,101.11,100.8,100.3,99.07,98.79,98.27,24100,17362.5,8000,1.2,0.0,0.0,0.0,0.0
1990-05-10,11.58,15.3,3.4,,,93,69.1,48,48,26.83,9,100.21,99.61,99.26,98.17,97.57,97.24,40200,20816.7,4800,0.0,6.1,6.1,0.0,0.0
1990-05-11,6.17,12.2,2.4,,,82,59.9,36,46,29.04,7,102.22,100.91,99.74,100.07,98.8,97.64,40200,30891.7,16100,0.0,0.0,0.0,0.0,0.0
1990-05-12,8.67,12.5,4.3,,,93,57.2,38,22,9.38,0,102.35,101.98,101.45,100.21,99.87,99.34,40200,25854.2,6400,0.0,2.2,2.2,0.0,0.0
1990-05-13,9.73,15.1,5.4,,,96,82.0,54,20,13.08,0,101.99,101.41,101.14,99.87,99.31,99.04,40200,18166.7,3200,0.0,10.0,10.0,0.0,0.0
1990-05-14,12.53,19.4,3.2,,,95,57.6,31,15,7.83,0,102.3,102.08,101.72,100.21,100.0,99.64,40200,31554.2,19300,0.0,0.0,0.0,0.0,0.0
1990-05-15,16.32,23.7,9.6,26.0,,82,65.2,51,17,7.33,0,101.69,101.56,101.45,99.61,99.51,99.41,25000,12491.7,6400,0.0,0.0,0.0,0.0,0.0
1990-05-16,12.75,16.1,10.9,,,100,92.2,67,41,23.21,4,101.61,101.01,100.57,99.57,98.94,98.51,8000,4083.3,200,0.0,16.9,16.9,0.0,0.0
1990-05-17,12.32,18.1,9.2,,,100,84.5,53,48,21.33,0,100.5,99.99,99.36,98.44,97.94,97.34,40200,18262.5,200,0.0,7.7,7.7,0.0,0.0
1990-05-18,9.68,12.8,6.4,,,82,73.4,60,43,28.0,15,101.12,100.55,100.14,99.01,98.47,98.07,40200,28591.7,19300,0.0,0.8,0.8,0.0,0.0
1990-05-19,9.53,15.3,4.3,,,96,69.6,49,30,15.08,0,101.52,101.36,101.12,99.41,99.27,99.01,40200,31808.3,6400,0.0,9.0,9.0,0.0,0.0
1990-05-20,8.22,9.2,7.2,,,97,92.6,84,31,21.71,11,101.34,101.05,100.87,99.24,98.95,98.77,25000,11770.8,4800,0.0,19.7,19.7,0.0,0.0
1990-05-21,9.69,12.9,7.8,,,93,77.8,66,24,16.0,0,101.98,101.62,101.24,99.87,99.52,99.14,40200,30070.8,11300,0.0,0.0,0.0,0.0,0.0
1990-05-22,11.9,17.6,3.7,,,96,66.2,41,22,12.71,0,102.02,101.82,101.61,99.87,99.73,99.57,40200,32641.7,19300,0.0,0.0,0.0,0.0,0.0
1990-05-23,13.05,18.9,9.0,,,84,61.4,43,19,13.21,0,101.74,101.61,101.48,99.64,99.54,99.44,40200,33129.2,16100,0.0,0.0,0.0,0.0,0.0
1990-05-24,12.32,16.2,8.0,,,92,68.7,53,13,6.58,0,102.07,101.9,101.74,99.97,99.81,99.64,40200,27420.8,19300,0.0,0.0,0.0,0.0,0.0
