date,avg_hourly_temperature,max_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,min_relative_humidity,max_wind_speed,avg_hourly_wind_speed,min_wind_speed,max_pressure_sea,avg_hourly_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,min_visibility,cooldegdays,precipitation,rain,snow,snow_on_ground
1997-11,2.615,5.903333333333334,-1.02,,-7.588235294117647,90.93333333333334,77.75333333333333,62.6,24.433333333333334,13.129999999999999,3.0,101.84333333333335,101.46599999999998,101.04566666666666,99.676,99.31733333333335,98.91299999999998,29376.666666666668,19434.746666666666,8460.0,0.0,1.8333333333333333,1.1733333333333331,0.64,2.4
1997-12,-0.630967741935484,2.190322580645162,-4.022580645161291,,-9.26923076923077,87.6774193548387,75.39354838709677,61.516129032258064,24.322580645161292,14.145161290322582,4.451612903225806,101.66096774193548,101.26290322580645,100.78354838709676,99.46870967741934,99.09483870967742,98.63387096774196,31770.967741935485,21477.951612903227,11012.90322580645,0.0,0.9741935483870967,0.5483870967741935,0.3935483870967741,0.3870967741935484
1998-01,-1.9954838709677416,1.0387096774193547,-5.309677419354839,,-12.28,89.2258064516129,80.01290322580645,70.7741935483871,24.483870967741936,14.772580645161291,5.806451612903226,102.23258064516128,101.83774193548386,101.43967741935484,100.01838709677416,99.64612903225807,99.26645161290324,23841.935483870966,15594.351612903227,6919.354838709677,0.0,3.1354838709677426,2.3483870967741933,0.7741935483870968,3.903225806451613
1998-02,-0.450357142857143,3.392857142857143,-3.9928571428571433,,-9.636363636363637,85.46428571428571,73.78214285714284,60.0,22.0,13.23607142857143,5.0,102.04642857142858,101.71928571428569,101.36535714285712,99.85107142857142,99.5410714285714,99.20357142857142,29375.0,21921.160714285714,14678.57142857143,0.0,1.635714285714286,1.5642857142857143,0.049999999999999996,1.0714285714285714
1998-03,2.3245161290322582,6.3741935483870975,-2.1225806451612903,26.75,-11.210526315789474,85.2258064516129,72.38709677419355,57.935483870967744,29.29032258064516,17.209032258064518,7.161290322580645,101.96096774193549,101.54806451612902,101.10774193548387,99.78322580645163,99.3941935483871,98.96870967741934,29590.322580645163,20918.948387096774,10896.774193548386,0.0,3.174193548387097,2.335483870967742,0.9032258064516129,2.5483870967741935
1998-04,8.606666666666666,14.356666666666664,2.7900000000000005,,-5.285714285714286,77.23333333333333,56.75,40.233333333333334,25.3,14.356333333333335,3.966666666666667,101.80166666666668,101.48333333333335,101.15866666666668,99.67666666666666,99.37966666666665,99.07233333333333,35816.666666666664,27265.629999999997,18436.666666666668,0.0,1.9066666666666667,1.9066666666666667,0.0,0.0
1998-05,17.234193548387097,22.483870967741932,11.499999999999998,30.25,,85.58064516129032,65.58387096774193,48.25806451612903,24.483870967741936,13.600967741935484,3.0,101.4390322580645,101.19677419354836,100.95612903225803,99.38129032258067,99.1609677419355,98.93258064516127,32096.774193548386,22627.41612903226,12383.870967741936,0.9129032258064517,2.3161290322580643,2.3161290322580643,0.0,0.0
1998-06,18.926,24.400000000000002,13.396666666666665,32.75,,88.96666666666667,69.8,50.8,25.733333333333334,13.702333333333337,3.466666666666667,101.2353333333333,100.98633333333335,100.73366666666665,99.19433333333333,98.96633333333331,98.72600000000001,32926.666666666664,24004.800000000003,14010.0,2.726666666666667,2.683333333333333,2.683333333333333,0.0,0.0
1998-07,21.638064516129027,27.006451612903223,15.432258064516127,31.296296296296298,,86.41935483870968,65.40967741935484,44.83870967741935,24.483870967741936,12.659677419354841,2.774193548387097,101.63129032258064,101.3848387096774,101.15000000000002,99.59612903225806,99.3758064516129,99.15290322580645,34270.967741935485,25540.322580645163,15625.806451612903,3.25483870967742,1.464516129032258,1.464516129032258,0.0,0.0
1998-08,21.826129032258073,27.625806451612906,15.703225806451615,32.13333333333333,,88.70967741935483,67.91612903225808,47.87096774193548,21.322580645161292,11.149354838709677,2.161290322580645,101.98419354838707,101.7283870967742,101.50354838709674,99.94645161290319,99.71354838709678,99.49935483870968,30254.83870967742,22535.08709677419,13864.516129032258,3.77741935483871,0.864516129032258,0.864516129032258,0.0,0.0
