Date,Observedtas,Modeltas,Bias
1987-05-15,11.76,12.219000000000053,0.4590000000000529
1987-05-16,13.03,19.34442000000001,6.314420000000011
1987-05-17,21.0,20.05960000000005,-0.9403999999999506
1987-05-18,12.7,12.323880000000033,-0.3761199999999665
1987-05-19,12.4,12.459339999999996,0.059339999999995285
1987-05-20,12.76,18.886870000000048,6.126870000000048
1987-05-21,14.86,17.515000000000047,2.6550000000000473
1987-05-22,20.31,23.99636000000004,3.6863600000000396
1987-05-23,15.02,25.797020000000032,10.777020000000032
1987-05-24,10.42,24.648460000000114,14.228460000000114
1987-05-25,13.1,22.088770000000125,8.988770000000125
1987-05-26,13.9,16.367700000000013,2.467700000000013
1987-05-27,19.66,10.846830000000011,-8.813169999999989
1987-05-28,25.52,6.170680000000004,-19.349319999999995
1987-05-29,26.41,7.5373200000000224,-18.872679999999978
1987-05-30,25.41,10.691000000000033,-14.718999999999967
1987-05-31,22.25,15.534840000000033,-6.715159999999967
1987-06-01,21.53,14.596300000000046,-6.933699999999956
1987-06-02,21.2,17.416380000000004,-3.7836199999999955
1987-06-03,21.83,18.619040000000037,-3.210959999999961
1987-06-04,16.76,16.680000000000007,-0.07999999999999474
1987-06-05,13.75,22.16052000000002,8.41052000000002
1987-06-06,13.71,18.95098000000001,5.2409800000000075
1987-06-07,16.84,14.280900000000033,-2.559099999999967
1987-06-08,21.25,15.764729999999984,-5.485270000000016
1987-06-09,12.1,14.110560000000019,2.0105600000000194
1987-06-10,14.08,15.064020000000026,0.9840200000000259
1987-06-11,15.51,18.851530000000025,3.3415300000000254
1987-06-12,22.52,20.25533000000001,-2.264669999999988
1987-06-13,20.28,19.707570000000032,-0.5724299999999687
1987-06-14,25.42,16.355950000000007,-9.064049999999995
1987-06-15,23.57,18.06405000000001,-5.5059499999999915
1987-06-16,22.15,23.816000000000034,1.666000000000036
1987-06-17,18.94,24.372130000000034,5.432130000000033
1987-06-18,19.74,23.995570000000054,4.255570000000056
1987-06-19,24.18,14.943930000000027,-9.236069999999973
1987-06-20,21.05,13.047450000000026,-8.002549999999975
1987-06-21,21.27,11.007300000000043,-10.262699999999956
1987-06-22,19.54,11.115800000000037,-8.424199999999962
1987-06-23,22.62,15.368650000000002,-7.251349999999999
1987-06-24,24.44,20.98205000000001,-3.4579499999999896
1987-06-25,24.32,21.36780000000005,-2.9521999999999515
1987-06-26,22.0,27.41055,5.410550000000001
1987-06-27,17.74,20.110250000000008,2.3702500000000093
